NroLicitacion;NombreLicitacion;TipoLicitacion;Descripcion;MonedaLicitacion;MontoEstimadoLicitacion;MontoEstimadoVisible;BaseEstimacionMontoLicitacion;FuenteFinanciamiento;JustificacionMontoEstimado;FechaPublicacion;FechaInicioPreguntas;FechaFinalPreguntas;FechaPublicacionRespuestas;FechaActoAperturaTecnica;FechaActoAperturaEconomica;FechaCierre;FechaAdjudicacion;FechaEntregaEnSoporteFisico;FechaEstimadaEvaluacionOfertas;UnidadTiempoEvaluacion;EstadoLicitacion;ContemplaObrasPublicas;LicitacionInformada;LicitacionBaseTipo;TipoAdjudicacion;TipoAprobacionAdjudicacion;NumeroActaAprobacion;FechaActaAprobacion;TipoConvocatoria;NroEtapasLicitacion;SubContratacion;ProhibicionSubContratacion;TomaRazonContraloria;PublicidadOfertasTecnicas;RazonPublicidadOfertasTecnicas;Contrato;TiempoDuracionContrato;UnidadTiempoDuracionContrato;ContratoRenovable;ValorTiempoRenovacion;UnidadTiempoRenovacion;FechaEstimadaFirmaContrato;TipoEjecucion;PlazoPagoContrato;TipoPago;ObservacionContrato;ExtensionPlazo;UnidadCompra;UnidadCompraRUT;entCode;Institucion;Sector;RubroN1;RubroN2;RubroN3;CodigoProductoONU;ONUProducto;NombreItem;DescripcionItem;UnidadMedida;CantidadItem;Proveedor;ProveedorRUT;ActividadProveedor;TamanoProveedor;NombreOferta;EspecificacionesProveedor;EstadoOferta;CantidadOferta;MonedaOferta;MontoNetoOferta;MontoTotalOferta;ResultadoOferta
2735-244-LE23;Licencias cálculo estructural y servicio soporte;Licitación Pública Entre 100 y 1000 UTM (LE);ADQUISICIÓN DE LICENCIAMIENTO PARA CÁLCULO ESTRUCTURAL Y SERVICIO DE SOPORTE PARA LA MUNICIPALIDAD DE LO BARNECHEA;USD;16800;NO;Presupuesto disponible;Municipal;;26-09-2023 18:03:00;26-09-2023 18:31:00;29-09-2023 11:00:00;06-10-2023 20:59:00;18-10-2023 15:31:00;18-10-2023 15:31:00;18-10-2023 15:30:00;18-12-2023 9:33:51;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DECRETO DAM N°0307/2023 ;15-12-2023 0:00:00;Abierta;Una etapa;No;;No;Si;;Formaliza Orden Compra;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Tecnologías de la información, telecomunicaciones y radiodifusión;Software;Software específico para la industria;43232604;Software de diseño asistido por computador (CAD);Software de diseño asistido por computador (CAD);ADQUISICIÓN DE LICENCIAMIENTO PARA CÁLCULO ESTRUCTURAL Y SERVICIO DE SOPORTE PARA LA MUNICIPALIDAD DE LO BARNECHEA;Unidad;1;MICROGEO S A;88.579.800-4;VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ALMACENES NO ESPECIA| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.;Grande;LICENCIAMIENTO COMPUTERS AND STRUCTURES INC ;LICENCIA SAP2000 PLUS V.25 - MANTENIMIENTO 12 MESES   LICENCIAMIENTO ETABS PLUS - MANTENIMIENTO 12 MESES;Aceptada;1;USD;16800;16800;Ganadora
2735-277-LE23;SUMINISTRO DE MEDICAMENTO GEL LUBRICANTE OFTÁLMICO;Licitación Pública Entre 100 y 1000 UTM (LE);Las presentes Bases Técnicas establecen los requerimientos de índole técnico para el suministro del dispositivo médico  Solución Oftálmica para la Farmacia del Centro de Salud Familiar de Lo Barnechea, que comprende el despacho del producto y cualquier otro costo asociado a la adquisición del mismo.;CLP;2990;NO;Presupuesto disponible;Salud;;26-09-2023 17:24:39;26-09-2023 18:31:00;29-09-2023 10:00:00;04-10-2023 18:30:00;06-10-2023 15:31:00;06-10-2023 15:31:00;06-10-2023 15:30:00;10-11-2023 11:50:19;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DECRETO DCGC N°0260/2023 ;09-11-2023 0:00:00;Abierta;Una etapa;No;segun Decreto DAL N171 de 2019;No;Si;;Formaliza Orden Compra;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Transferencia Electronica, Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Fármacos antiinflamatorios no esteroideos (NSAID);51142148;Hialuronato sódico;Hialuronato sódico;FRASCOS GOTARIO 5 -15 ML HIALURONATO DE SODIO 0,4% SOLUCIÓN.;Frasco;1;LABORATORIO HOSPIFARMA CHILE LIMITADA;76.133.312-7;VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COSMETICOS, JABONES Y P| VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS| VENTA AL POR MAYOR DE PRODUCTOS QUIMICOS;Grande;Oferta Hospifarma 2735-277-LE23. PL;HOF0167 I-LIVE SOLUCIÓN OFTÁLMICA Hialuronato de sodio 0,4%. FAB: INDIANA OPHTHALMICS, INDIA. PRESENTACIÓN: CAJA X 1 FCO 10 mL. VENC: 01-06-2024 CON CANJE RESPUESTA 24 HORAS. SDM191617 DISP MÉDICO. STOCK INMEDIATO. DESP: 1 DÍAS HÁB. MONTO MÍN. FACT. 100.000 NETOS. SERVICIO POSTVENTA;Aceptada;1;CLP;2990;2990;Ganadora
2735-277-LE23;SUMINISTRO DE MEDICAMENTO GEL LUBRICANTE OFTÁLMICO;Licitación Pública Entre 100 y 1000 UTM (LE);Las presentes Bases Técnicas establecen los requerimientos de índole técnico para el suministro del dispositivo médico  Solución Oftálmica para la Farmacia del Centro de Salud Familiar de Lo Barnechea, que comprende el despacho del producto y cualquier otro costo asociado a la adquisición del mismo.;CLP;2990;NO;Presupuesto disponible;Salud;;26-09-2023 17:24:39;26-09-2023 18:31:00;29-09-2023 10:00:00;04-10-2023 18:30:00;06-10-2023 15:31:00;06-10-2023 15:31:00;06-10-2023 15:30:00;10-11-2023 11:50:19;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DECRETO DCGC N°0260/2023 ;09-11-2023 0:00:00;Abierta;Una etapa;No;segun Decreto DAL N171 de 2019;No;Si;;Formaliza Orden Compra;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Transferencia Electronica, Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Fármacos antiinflamatorios no esteroideos (NSAID);51142148;Hialuronato sódico;Hialuronato sódico;FRASCOS GOTARIO 5 -15 ML HIALURONATO DE SODIO 0,4% SOLUCIÓN.;Frasco;1;INVERSIONES PHARMAVISAN SOCIEDAD ANONIMA;76.055.804-4;VENTA AL POR MENOR DE PRODUCTOS MEDICINALES| VENTAS AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS N.C;Grande;PHV CHC;OXAN (Hialuronato de Sodio) al 0,4% LIBRE de preservantes. 10 ml ITF-LABOMED. SE ADJUNTA FICHA TÉCNICA, venc: 30-10-2024, Entrega 1 día. Monto mínimo de despacho OC $100.000 neto. Flete incluido. Se adjuntan fichas e información corporativa.;Aceptada;1;CLP;8767;8767;Perdedora
2735-320-LE23;SUMINISTRO DE EQUIPO ALADO 21G X 19 MM  12”;Licitación Pública Entre 100 y 1000 UTM (LE);Para el Laboratorio Clínico del CESFAM de Lo Barnechea. ;CLP;475;NO;Presupuesto disponible;Salud;;31-08-2023 15:42:00;07-09-2023 18:31:00;12-09-2023 10:00:00;15-09-2023 20:59:00;03-10-2023 15:31:00;03-10-2023 15:31:00;03-10-2023 15:30:00;10-11-2023 12:11:03;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DECRETO DAM N°0285/2023 ;09-11-2023 0:00:00;Abierta;Una etapa;No;No se permite;No;Si;;Formaliza Orden Compra;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Transferencia Electronica, Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Equipamiento y suministros médicos;Suministros y productos clínicos;Agujas clínicas;42142507;Agujas mariposa;Agujas mariposa;SUMINISTRO DE EQUIPO ALADO 21G X 19 MM / 12”, CON CERTIFICACIÓN FDA O CE Y CON CERTIFICACION ISO 13485, PARA EL LABORATORIO CLÍNICO DEL CESFAM DE LO BARNECHEA;Unidad;1;DIARGO SPA;77.014.701-8;VENTA AL POR MAYOR NO ESPECIALIZADA;Mediana;SUMINISTRO EQUIPO ALADO 21G;367281 Equipo alado 21G x 19mm 12´´, marca Becton Dickinson. Despacho 05 días, flete incluido. ;Aceptada;1;CLP;475;475;Ganadora
2735-329-LE23;ADQ DE APILADOR ELÉCTRICO Y APILADOR SEMIELÉCTRICO;Licitación Pública Entre 100 y 1000 UTM (LE);Las presentes bases técnicas establecen los requerimientos de índole técnico para proveer a la Dirección de Desarrollo Comunitario de la Municipalidad de Lo Barnechea un apilador eléctrico y un apilador semi eléctrico para carga y descarga de beneficios sociales para la Dirección de Desarrollo Comunitario.;CLP;5243689;NO;Presupuesto disponible;Municipal;;31-08-2023 15:46:00;07-09-2023 18:31:00;12-09-2023 10:00:00;15-09-2023 20:59:00;03-10-2023 15:31:00;03-10-2023 15:31:00;03-10-2023 15:30:00;21-11-2023 9:30:17;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DECRETO DAM N°0297/2023;20-11-2023 0:00:00;Abierta;Una etapa;No;;No;Si;;Formaliza Orden Compra;0;Horas;;0;;;Contrato de Ejecucion Inmediata;A 30 dias;Transferencia Electronica, Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Equipamiento para manejo y estiba de materiales;Maquinaria para manejo de materiales;Equipo de elevación;24101604;Elevadores;Elevadores;ADQUISICIÓN DE 01 APILADOR ELÉCTRICO Y 01 APILADOR SEMI ELÉCTRICO;Unidad;1;COMERCIALIZADORA ALEXIS TAPIA SILVA E.I.R.L.;77.183.472-8;INSTALACION DE MAQUINARIA Y EQUIPOS INDUSTRIALES;Pequeña;ADQ DE APILADOR ELÉCTRICO Y APILADOR SEMIELÉCTRICO;APILADOR FULL ELÉCTRICO HOMBRE CAMINANDO BASE ANGOSTA XIN LIFT. APILADOR SEMI ELÉCTRICO MARCA RHER. SE ADJUNTAN FICHAS TECNICAS.;Aceptada;1;CLP;5879979;5879979;Perdedora
2735-336-LE23;ADQUISICIÓN DE ACTIVIDADES DE CAPACITACIÓN;Licitación Pública Entre 100 y 1000 UTM (LE);La Municipalidad de Lo Barnechea, requiere adquirir actividades de Capacitación denominada, Flexibilidad y Agilidad en los Equipos de Trabajo para Funcionarios y Prestadores de Servicio de la Municipalidad de Lo Barnechea;CLP;31000000;NO;Presupuesto disponible;Municipal ;De acuerdo con lo señalado en el numeral 13.1 de las Bases Administrativas Especiales;11-09-2023 15:42:00;27-09-2023 9:00:00;27-09-2023 16:30:00;02-10-2023 23:59:00;05-10-2023 15:01:00;05-10-2023 15:01:00;05-10-2023 15:00:00;26-10-2023 20:48:43;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;275;26-10-2023 0:00:00;Abierta;Una etapa;No;De acuerdo con lo señalado en el numeral 13.1 de las Bases Administrativas Especiales;No;Si;;Si;4;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios profesionales, administrativos y consultorías de gestión empresarial;Servicios de recursos humanos;Consultorías para el desarrollo de recursos humanos;80111504;Formación, capacitación y entrenamiento de personal;Formación, capacitación y entrenamiento de personal;;Unidad;1;ESPINOZA Y ASOCIADOS CAPACITACION LIMITADA;77.354.860-9;CAPACITACION;Pequeña;Curso Flexibilidad y Agilidad en los equipos de trabajo para funcionarios y prestadores de servicio de la Municipalidad de Lo Barnechea;Grupo TPChile cuenta con 23 años de experiencia ayudando a la formación y el aprendizaje en el sector público;Aceptada;1;CLP;88571;88571;Ganadora
2735-339-LE23;Curso manejo y bienestar animal;Licitación Pública Entre 100 y 1000 UTM (LE);CURSO DE MANEJO Y BIENESTAR ANIMAL PARA PERSONAS ENCARGADAS DE TRANSPORTE ANIMAL BENEFICIARIOS DE LA OFICINA AGRICOLA Y GANADERA DE LA MUNICIPALIDAD DE LO BARNECHEA;CLP;7000000;NO;Presupuesto disponible;Municipal;;11-09-2023 11:39:00;11-09-2023 18:31:00;29-09-2023 15:30:00;05-10-2023 21:00:00;12-10-2023 15:31:00;12-10-2023 15:31:00;12-10-2023 15:30:00;30-11-2023 12:49:55;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DECRETO DAM N°0301/2023 ;30-11-2023 0:00:00;Abierta;Una etapa;No;Según numeral 10.1 de las Bases Administrativas Especiales;No;Si;;Formaliza Orden Compra;3;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios agrícolas, pesqueros, forestales y relacionados con la fauna;Servicios de ganadería;Salud animal;70122010;Servicios de información de salud animal;Servicios de información de salud animal;CURSO DE MANEJO Y BIENESTAR ANIMAL PARA PERSONAS ENCARGADAS DE TRANSPORTE ANIMAL BENEFICIARIOS DE LA OFICINA AGRICOLA Y GANADERA DE LA MUNICIPALIDAD DE LO BARNECHEA;Unidad;1;SOCIEDAD FOODCLASS SERVICIOS DE CAPACITACIÓN LIMITADA;77.168.659-1;ACTIVIDADES DE CONSULTORIA DE GESTION;Micro;CURSO DE MANEJO Y BIENESTAR ANIMAL PARA PERSONAS ENCARGADAS DE TRANSPORTE ANIMAL BENEFICIARIOS DE LA OFICINA AGRICOLA Y GANADERA DE LA MUNICIPALIDAD DE LO BARNECHEA” ID 2735-339-LE23;Valor de capacitación unitario por alumno es de 140.000-  50 alumnos, en total a pago de licitación es de  7.000.000;Aceptada;1;CLP;7000000;7000000;Perdedora
2735-340-LP23;Servicio limnología humedales urbanos Lo Barnechea;Licitación Pública Mayor 1000 UTM (LP);SERVICIO DE LÍNEA DE BASE DE LIMNOLOGÍA DE LOS HUMEDALES URBANOS DE LO BARNECHEA EMBALSE LARRAÍN, LOS TRAPENSES, ESTERO LAS GUALTATAS Y VEGAS DE MONTAÑA;CLP;62049271;NO;Presupuesto disponible;Municipal;;05-10-2023 8:46:01;05-10-2023 18:31:00;13-10-2023 10:00:00;20-10-2023 20:30:00;26-10-2023 15:31:00;26-10-2023 15:31:00;26-10-2023 15:30:00;27-12-2023 10:21:22;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;1705;26-12-2023 0:00:00;Abierta;Una etapa;No;;No;Si;;No;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios profesionales, administrativos y consultorías de gestión empresarial;Consultorías o asesorías en gestión empresarial;Gestión de proyectos;80101601;Estudios de factibilidad;Estudios de factibilidad;SERVICIO DE LÍNEA DE BASE DE LIMNOLOGÍA DE LOS HUMEDALES URBANOS DE LO BARNECHEA EMBALSE LARRAÍN, LOS TRAPENSES, ESTERO LAS GUALTATAS Y VEGAS DE MONTAÑA;Unidad;1;GESAM CONSULTORES SPA;77.140.819-2;ACTIVIDADES DE CONSULTORIA DE GESTION;Pequeña;Servicio Limnología Humedales Urbanos Lo Barnechea;Exento de IVA;Aceptada;1;CLP;62049000;62049000;Ganadora
2735-329-LE23;ADQ DE APILADOR ELÉCTRICO Y APILADOR SEMIELÉCTRICO;Licitación Pública Entre 100 y 1000 UTM (LE);Las presentes bases técnicas establecen los requerimientos de índole técnico para proveer a la Dirección de Desarrollo Comunitario de la Municipalidad de Lo Barnechea un apilador eléctrico y un apilador semi eléctrico para carga y descarga de beneficios sociales para la Dirección de Desarrollo Comunitario.;CLP;5243689;NO;Presupuesto disponible;Municipal;;31-08-2023 15:46:00;07-09-2023 18:31:00;12-09-2023 10:00:00;15-09-2023 20:59:00;03-10-2023 15:31:00;03-10-2023 15:31:00;03-10-2023 15:30:00;21-11-2023 9:30:17;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DECRETO DAM N°0297/2023;20-11-2023 0:00:00;Abierta;Una etapa;No;;No;Si;;Formaliza Orden Compra;0;Horas;;0;;;Contrato de Ejecucion Inmediata;A 30 dias;Transferencia Electronica, Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Equipamiento para manejo y estiba de materiales;Maquinaria para manejo de materiales;Equipo de elevación;24101604;Elevadores;Elevadores;ADQUISICIÓN DE 01 APILADOR ELÉCTRICO Y 01 APILADOR SEMI ELÉCTRICO;Unidad;1;INMOBILIARIA INNOVA SPA;76.924.082-9;.;Pequeña;Provisión;Provisión segun presupuesto y ficha tecnica adjunto;Aceptada;1;CLP;5640000;5640000;Perdedora
2735-355-LP23;ADQUISICIÓN DE ESTACIONES METEOROLÓGICAS;Licitación Pública Mayor 1000 UTM (LP);Las presentes Bases Administrativas Especiales establecen las disposiciones, condiciones, procedimientos, términos y normas que regularán las exigencias mínimas requeridas para la adquisición de tres estaciones meteorológicas para el Departamento de Montaña, con el fin de registrar parámetros ambientales y adoptar medidas respecto a la gestión de la emergencia comunal. La estación deberá medir las siguientes variables mínimas: velocidad del viento, dirección del viento, temperatura, humedad, presión, radiación solar, precipitación líquida y altura de nieve en centímetros. Estos equipos deberán ser entregados e instalados en 3 ubicaciones definidas por el ITS (Farellones, Parque Yerba Loca y Parque Cerro de Medio), sin costo adicional para la Municipalidad, de conformidad con lo exigido en las bases técnicas.;CLP;72000000;NO;Presupuesto disponible;Municipal;;28-09-2023 16:31:06;28-09-2023 18:31:00;05-10-2023 10:00:00;12-10-2023 20:59:00;20-10-2023 16:31:00;20-10-2023 16:31:00;20-10-2023 16:30:00;06-12-2023 15:23:09;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DECRETO DAL N°1624/2023 ;05-12-2023 0:00:00;Abierta;Una etapa;No;No se permite;No;Si;;No;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Transferencia Electronica, Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Equipamiento para laboratorios;Instrumentos de medida y experimentación;Instrumentos meteorológicos;41114410;Estación meteorológica;Estación meteorológica;ADQUISICIÓN DE ESTACIÓNES METEOROLÓGICAS;Unidad;1;ALBA AMBIENTE S.A.;77.501.530-6;VENTA AL POR MENOR DE ARTICULOS ELECTRODOMESTICOS Y ELECTRONICOS PARA| SERVICIOS DE INGENIERIA PRESTADOS POR EMPRESAS N.C.P.;Mediana;Estaciones Meteorológicas;	Oferta por 3 estaciones meteorológicas. Incluye traslado e instalación cumpliendo con los requerimientos indicados en las bases. Incluye 2 mantenciones preventivas al año Abril y octubre y mantenciones correctivas en caso de ser necesario. Incluye software en la nube por 12 meses.;Aceptada;1;CLP;10440000;10440000;Perdedora
