NroLicitacion;NombreLicitacion;TipoLicitacion;Descripcion;MonedaLicitacion;MontoEstimadoLicitacion;MontoEstimadoVisible;BaseEstimacionMontoLicitacion;FuenteFinanciamiento;JustificacionMontoEstimado;FechaPublicacion;FechaInicioPreguntas;FechaFinalPreguntas;FechaPublicacionRespuestas;FechaActoAperturaTecnica;FechaActoAperturaEconomica;FechaCierre;FechaAdjudicacion;FechaEntregaEnSoporteFisico;FechaEstimadaEvaluacionOfertas;UnidadTiempoEvaluacion;EstadoLicitacion;ContemplaObrasPublicas;LicitacionInformada;LicitacionBaseTipo;TipoAdjudicacion;TipoAprobacionAdjudicacion;NumeroActaAprobacion;FechaActaAprobacion;TipoConvocatoria;NroEtapasLicitacion;SubContratacion;ProhibicionSubContratacion;TomaRazonContraloria;PublicidadOfertasTecnicas;RazonPublicidadOfertasTecnicas;Contrato;TiempoDuracionContrato;UnidadTiempoDuracionContrato;ContratoRenovable;ValorTiempoRenovacion;UnidadTiempoRenovacion;FechaEstimadaFirmaContrato;TipoEjecucion;PlazoPagoContrato;TipoPago;ObservacionContrato;ExtensionPlazo;UnidadCompra;UnidadCompraRUT;entCode;Institucion;Sector;RubroN1;RubroN2;RubroN3;CodigoProductoONU;ONUProducto;NombreItem;DescripcionItem;UnidadMedida;CantidadItem;Proveedor;ProveedorRUT;ActividadProveedor;TamanoProveedor;NombreOferta;EspecificacionesProveedor;EstadoOferta;CantidadOferta;MonedaOferta;MontoNetoOferta;MontoTotalOferta;ResultadoOferta
2735-133-LP19;SUMINISTRO, INST Y HABILITACIÓN ESPACIOS MODULARES;Licitación Pública Mayor 1000 UTM (LP);SUMINISTRO, INSTALACIÓN Y HABILITACIÓN ESPACIOS MODULARES PARA EL COLEGIO FARELLONES;CLP;43650000;NO;Precio Referencial;;;02-01-2020 18:03:27;02-01-2020 18:31:00;06-01-2020 17:30:00;10-01-2020 23:59:00;15-01-2020 15:30:00;15-01-2020 15:30:00;15-01-2020 15:01:00;06-02-2020 10:56:02;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;129;05-02-2020 0:00:00;Abierta;Una etapa;No;;No;Si;;No;0;Horas;;0;;;;A 30 dias;Cheque;;Si;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Artículos para estructuras, obras y construcciones;Estructuras prefabricadas;Construcciones prefabricadas para emergencias;30201803;Unidades para contenedores;Unidades para contenedores;SUMINISTRO, INSTALACIÓN Y HABILITACIÓN ESPACIOS MODULARES PARA EL COLEGIO FARELLONES;Unidad;1;CO-OL LIMITADA;77.568.400-3;FABRICACION DE PRODUCTOS METALICOS DE USO ESTRUCTURAL| VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Mediana;02 salas de clases mas 01 bano;venta de 02 salas de clases de 45mts2 cu mas 01 baño de 6x2.. modulos en siding - smart panel al exterior, con montaje, fundaciones de cementos de 40x40x30, aire acondicionados para las salas mas servicio de flete yo posicionamiento de modulos incluidos.;Aceptada;1;CLP;43650000;43650000;Ganadora
2735-133-LP19;SUMINISTRO, INST Y HABILITACIÓN ESPACIOS MODULARES;Licitación Pública Mayor 1000 UTM (LP);SUMINISTRO, INSTALACIÓN Y HABILITACIÓN ESPACIOS MODULARES PARA EL COLEGIO FARELLONES;CLP;43650000;NO;Precio Referencial;;;02-01-2020 18:03:27;02-01-2020 18:31:00;06-01-2020 17:30:00;10-01-2020 23:59:00;15-01-2020 15:30:00;15-01-2020 15:30:00;15-01-2020 15:01:00;06-02-2020 10:56:02;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;129;05-02-2020 0:00:00;Abierta;Una etapa;No;;No;Si;;No;0;Horas;;0;;;;A 30 dias;Cheque;;Si;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Artículos para estructuras, obras y construcciones;Estructuras prefabricadas;Construcciones prefabricadas para emergencias;30201803;Unidades para contenedores;Unidades para contenedores;SUMINISTRO, INSTALACIÓN Y HABILITACIÓN ESPACIOS MODULARES PARA EL COLEGIO FARELLONES;Unidad;1;TECNO FAST S.A.;76.320.186-4;CONSTRUCCION;Grande;SUMINISTRO INST Y HABILITACIÓN ESPACIOS MODULARES_Tecno Fast;Considera el posicionamiento de 2 salas multiuso de 45m2 y un baño mixto;Rechazada;1;CLP;64102617;64102617;Perdedora
2735-131-LE19;Mantención Preventiva y Correctiva Red de Oxigeno;Licitación Pública Entre 100 y 1000 UTM (LE);MANTENCIÓN PREVENTIVA Y CORRECTIVA RED DE OXIGENO CESFAM Y SAPU, cuya finalidad es realizar todas aquellas mantenciones que sean necesarias para el correcto funcionamiento de la red de oxígeno.;UTM;39;NO;Presupuesto disponible;Salud;;03-01-2020 10:40:10;03-01-2020 17:30:00;08-01-2020 23:59:00;13-01-2020 17:30:00;21-01-2020 15:30:00;21-01-2020 15:30:00;21-01-2020 15:00:00;06-02-2020 17:15:48;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DAM N°010;06-02-2020 0:00:00;Abierta;Una etapa;No;NO SE PERMITE SUBCONTRATACIÓN;No;Si;;Si;36;Meses;;0;;;;A 30 dias;Transferencia Electronica, Cheque;;Si;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Equipamiento y suministros médicos;Productos de resucitación, anestesia y respiratorios;Sistemas y dispositivos de terapia de entrega de oxígeno;42271718;Accesorios para productos de administración de oxigenoterapia o sus suministros;Accesorios para productos de administración de oxigenoterapia o sus suministros;Mantención Preventiva y Correctiva Red de Oxigeno CESFAM Y SAPU;Unidad;1;A TORRES Y COMPANIA LIMITADA;78.968.870-2;FABRICACION DE PRODUCTOS METALICOS DE USO ESTRUCTURAL| FABRICACION DE INSTRUMENTOS Y APARATOS PARA MEDIR, VERIFICAR, ENSAYAR,| PREPARACION DEL TERRENO, EXCAVACIONES Y MOVIMIENTOS DE TIERRAS;Pequeña;MANTENCIÓN PREVENTIVA Y CORRECTIVA RED DE OXIGENO CESFAM Y SAPU;MANTENCIÓN PREVENTIVA SEMESTRAL EXPRESADA EN UTM 13,62 SEGUN FORMULARIO ADJUNTO. VALORES CORRECTIVOS  25,28 EXPRESADA EN UTM, SEGUN FORMULARIO ADJUNTO;Aceptada;1;UTM;39;39;Ganadora
2735-131-LE19;Mantención Preventiva y Correctiva Red de Oxigeno;Licitación Pública Entre 100 y 1000 UTM (LE);MANTENCIÓN PREVENTIVA Y CORRECTIVA RED DE OXIGENO CESFAM Y SAPU, cuya finalidad es realizar todas aquellas mantenciones que sean necesarias para el correcto funcionamiento de la red de oxígeno.;UTM;39;NO;Presupuesto disponible;Salud;;03-01-2020 10:40:10;03-01-2020 17:30:00;08-01-2020 23:59:00;13-01-2020 17:30:00;21-01-2020 15:30:00;21-01-2020 15:30:00;21-01-2020 15:00:00;06-02-2020 17:15:48;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DAM N°010;06-02-2020 0:00:00;Abierta;Una etapa;No;NO SE PERMITE SUBCONTRATACIÓN;No;Si;;Si;36;Meses;;0;;;;A 30 dias;Transferencia Electronica, Cheque;;Si;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Equipamiento y suministros médicos;Productos de resucitación, anestesia y respiratorios;Sistemas y dispositivos de terapia de entrega de oxígeno;42271718;Accesorios para productos de administración de oxigenoterapia o sus suministros;Accesorios para productos de administración de oxigenoterapia o sus suministros;Mantención Preventiva y Correctiva Red de Oxigeno CESFAM Y SAPU;Unidad;1;SOCIEDAD DE PROYECTOS, INSTALACIONES Y SERVICIOS TAMPIGAS LIMITADA;76.477.220-2;FABRICACION DE INSTRUMENTOS Y APARATOS PARA MEDIR, VERIFICAR, ENSAYAR,;Pequeña;Mantencion Preventiva y Correctiva Red de Oxigeno;Mantencion Preventiva y Correctiva de acuerdo a lo solicitado en las bases de la licitación. Mantenciones preventivas semestrales durante la vigencia del contrato. Garantía por mantenciones preventivas de 6 meses.;Rechazada;1;UTM;179,84;179,84;Perdedora
2735-133-LP19;SUMINISTRO, INST Y HABILITACIÓN ESPACIOS MODULARES;Licitación Pública Mayor 1000 UTM (LP);SUMINISTRO, INSTALACIÓN Y HABILITACIÓN ESPACIOS MODULARES PARA EL COLEGIO FARELLONES;CLP;43650000;NO;Precio Referencial;;;02-01-2020 18:03:27;02-01-2020 18:31:00;06-01-2020 17:30:00;10-01-2020 23:59:00;15-01-2020 15:30:00;15-01-2020 15:30:00;15-01-2020 15:01:00;06-02-2020 10:56:02;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;129;05-02-2020 0:00:00;Abierta;Una etapa;No;;No;Si;;No;0;Horas;;0;;;;A 30 dias;Cheque;;Si;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Artículos para estructuras, obras y construcciones;Estructuras prefabricadas;Construcciones prefabricadas para emergencias;30201803;Unidades para contenedores;Unidades para contenedores;SUMINISTRO, INSTALACIÓN Y HABILITACIÓN ESPACIOS MODULARES PARA EL COLEGIO FARELLONES;Unidad;1;FPD GROUP SPA;76.473.865-9;OBRAS MENORES DE CONSTRUCCION;Micro;SUMINISTRO INSTALACION Y HABILITACION DE MODULOS PARA COLEGIO FARALLONES;ARCHIVO ADJUNTO;Aceptada;1;CLP;1;1;Perdedora
2735-134-LR19;SERVICIO DE GUARDIAS DE SEGURIDAD - Readjudicada en Id 2735-134-R120;Licitación Pública Mayor a 5000 (LR);SERVICIO DE GUARDIAS DE SEGURIDAD PARA DEPENDENCIAS MUNICIPALES DE LO BARNECHEA;CLP;7195281226;NO;Precio Referencial;;;10-01-2020 15:35:47;10-01-2020 16:01:00;22-01-2020 15:30:00;03-02-2020 23:59:00;10-02-2020 15:30:00;10-02-2020 15:30:00;10-02-2020 15:01:00;17-03-2020 17:42:34;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;281;17-03-2020 0:00:00;Abierta;Una etapa;No;DE ACUERDO A BASES;No;Si;;No;0;Horas;;0;;;;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios de defensa nacional, orden público y seguridad;Orden público y seguridad;Servicios de seguridad y policiales;92101501;Servicios de vigilancia;Servicios de vigilancia;Línea N° 1: Correspondiente a los recintos del área de Educación.;Unidad;1;GROWING S A;96.888.810-2;ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL Y EN MATERIA DE GESTION| SERVICIOS DE RECLUTAMIENTO DE PERSONAL| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.;Mediana;Servicio de Guardias de Seguridad Growing para dependencias Municipales de Lo Barnechea;Valor total mensual neto, Linea 1;Aceptada;1;CLP;31078301;31078301;Perdedora
2735-134-LR19;SERVICIO DE GUARDIAS DE SEGURIDAD - Readjudicada en Id 2735-134-R120;Licitación Pública Mayor a 5000 (LR);SERVICIO DE GUARDIAS DE SEGURIDAD PARA DEPENDENCIAS MUNICIPALES DE LO BARNECHEA;CLP;7195281226;NO;Precio Referencial;;;10-01-2020 15:35:47;10-01-2020 16:01:00;22-01-2020 15:30:00;03-02-2020 23:59:00;10-02-2020 15:30:00;10-02-2020 15:30:00;10-02-2020 15:01:00;17-03-2020 17:42:34;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;281;17-03-2020 0:00:00;Abierta;Una etapa;No;DE ACUERDO A BASES;No;Si;;No;0;Horas;;0;;;;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios de defensa nacional, orden público y seguridad;Orden público y seguridad;Servicios de seguridad y policiales;92101501;Servicios de vigilancia;Servicios de vigilancia;Línea N° 1: Correspondiente a los recintos del área de Educación.;Unidad;1;INCAR SEGURIDAD LIMITADA;76.049.666-9;ACTIVIDADES DE INVESTIGACION| SERVICIOS INTEGRALES DE SEGURIDAD| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Pequeña;Guardias de Seguridad;Guardias de Seguridad;Aceptada;1;CLP;26390371;26390371;Ganadora
2735-134-LR19;SERVICIO DE GUARDIAS DE SEGURIDAD - Readjudicada en Id 2735-134-R120;Licitación Pública Mayor a 5000 (LR);SERVICIO DE GUARDIAS DE SEGURIDAD PARA DEPENDENCIAS MUNICIPALES DE LO BARNECHEA;CLP;7195281226;NO;Precio Referencial;;;10-01-2020 15:35:47;10-01-2020 16:01:00;22-01-2020 15:30:00;03-02-2020 23:59:00;10-02-2020 15:30:00;10-02-2020 15:30:00;10-02-2020 15:01:00;17-03-2020 17:42:34;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;281;17-03-2020 0:00:00;Abierta;Una etapa;No;DE ACUERDO A BASES;No;Si;;No;0;Horas;;0;;;;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios de defensa nacional, orden público y seguridad;Orden público y seguridad;Servicios de seguridad y policiales;92101501;Servicios de vigilancia;Servicios de vigilancia;Línea N° 1: Correspondiente a los recintos del área de Educación.;Unidad;1;mauricio enrique osorio lopez seguridad y protecci;76.552.429-6;servicio de seguridad y vigilancia;Micro;Servicio de Guardias de Seguridad para Dependencias Municipales de Lo Barnechea ID 2735-134-LR19;xxx;Aceptada;1;CLP;1;1;Ganadora
2735-134-LR19;SERVICIO DE GUARDIAS DE SEGURIDAD - Readjudicada en Id 2735-134-R120;Licitación Pública Mayor a 5000 (LR);SERVICIO DE GUARDIAS DE SEGURIDAD PARA DEPENDENCIAS MUNICIPALES DE LO BARNECHEA;CLP;7195281226;NO;Precio Referencial;;;10-01-2020 15:35:47;10-01-2020 16:01:00;22-01-2020 15:30:00;03-02-2020 23:59:00;10-02-2020 15:30:00;10-02-2020 15:30:00;10-02-2020 15:01:00;17-03-2020 17:42:34;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;281;17-03-2020 0:00:00;Abierta;Una etapa;No;DE ACUERDO A BASES;No;Si;;No;0;Horas;;0;;;;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios de defensa nacional, orden público y seguridad;Orden público y seguridad;Servicios de seguridad y policiales;92101501;Servicios de vigilancia;Servicios de vigilancia;Línea N° 3: Correspondiente al Centro Cívico y a los recintos del área Municipal.;Unidad;1;GROWING S A;96.888.810-2;ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL Y EN MATERIA DE GESTION| SERVICIOS DE RECLUTAMIENTO DE PERSONAL| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.;Mediana;Servicio de Guardias de Seguridad Growing para dependencias Municipales de Lo Barnechea;;Aceptada;0;;0;0;Perdedora
2735-134-LR19;SERVICIO DE GUARDIAS DE SEGURIDAD - Readjudicada en Id 2735-134-R120;Licitación Pública Mayor a 5000 (LR);SERVICIO DE GUARDIAS DE SEGURIDAD PARA DEPENDENCIAS MUNICIPALES DE LO BARNECHEA;CLP;7195281226;NO;Precio Referencial;;;10-01-2020 15:35:47;10-01-2020 16:01:00;22-01-2020 15:30:00;03-02-2020 23:59:00;10-02-2020 15:30:00;10-02-2020 15:30:00;10-02-2020 15:01:00;17-03-2020 17:42:34;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;281;17-03-2020 0:00:00;Abierta;Una etapa;No;DE ACUERDO A BASES;No;Si;;No;0;Horas;;0;;;;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios de defensa nacional, orden público y seguridad;Orden público y seguridad;Servicios de seguridad y policiales;92101501;Servicios de vigilancia;Servicios de vigilancia;Línea N° 3: Correspondiente al Centro Cívico y a los recintos del área Municipal.;Unidad;1;ISS SERVICIOS INTEGRALES LIMITADA;77.025.900-2;SERVICIOS INTEGRALES DE SEGURIDAD| EMPRESAS DE LIMPIEZA DE EDIFICIOS RESIDENCIALES Y NO RESIDENCIALES| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.| BARRIDO DE EXTERIORES| CONSEJO DE ADMINISTRACION DE EDIFICIOS Y CONDOMINIOS;Mediana;SERVICIO DE GUARDIAS DE SEGURIDAD PARA DEPENDENCIAS MUNICIPALES DE LO BARNECHEA ID - 2735-134-LR19;VALOR OFERTA CON IVA INCLUIDO;Aceptada;1;CLP;6522;6522;Perdedora
