NroLicitacion;NombreLicitacion;TipoLicitacion;Descripcion;MonedaLicitacion;MontoEstimadoLicitacion;MontoEstimadoVisible;BaseEstimacionMontoLicitacion;FuenteFinanciamiento;JustificacionMontoEstimado;FechaPublicacion;FechaInicioPreguntas;FechaFinalPreguntas;FechaPublicacionRespuestas;FechaActoAperturaTecnica;FechaActoAperturaEconomica;FechaCierre;FechaAdjudicacion;FechaEntregaEnSoporteFisico;FechaEstimadaEvaluacionOfertas;UnidadTiempoEvaluacion;EstadoLicitacion;ContemplaObrasPublicas;LicitacionInformada;LicitacionBaseTipo;TipoAdjudicacion;TipoAprobacionAdjudicacion;NumeroActaAprobacion;FechaActaAprobacion;TipoConvocatoria;NroEtapasLicitacion;SubContratacion;ProhibicionSubContratacion;TomaRazonContraloria;PublicidadOfertasTecnicas;RazonPublicidadOfertasTecnicas;Contrato;TiempoDuracionContrato;UnidadTiempoDuracionContrato;ContratoRenovable;ValorTiempoRenovacion;UnidadTiempoRenovacion;FechaEstimadaFirmaContrato;TipoEjecucion;PlazoPagoContrato;TipoPago;ObservacionContrato;ExtensionPlazo;UnidadCompra;UnidadCompraRUT;entCode;Institucion;Sector;RubroN1;RubroN2;RubroN3;CodigoProductoONU;ONUProducto;NombreItem;DescripcionItem;UnidadMedida;CantidadItem;Proveedor;ProveedorRUT;ActividadProveedor;TamanoProveedor;NombreOferta;EspecificacionesProveedor;EstadoOferta;CantidadOferta;MonedaOferta;MontoNetoOferta;MontoTotalOferta;ResultadoOferta
2735-112-LE20;Servicio otorrinolaringología  para CESFAM LB.;Licitación Pública Entre 100 y 1000 UTM (LE);Servicio integral de otorrinolaringología para pacientes inscritos en Centro de Salud Familiar de Lo Barnechea;CLP;39285000;NO;Presupuesto disponible;;;14-12-2020 17:59:00;14-12-2020 18:01:00;21-12-2020 10:00:00;24-12-2020 18:00:00;28-12-2020 15:30:00;28-12-2020 15:30:00;28-12-2020 15:01:00;02-02-2021 11:39:14;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;0115;01-02-2021 0:00:00;Abierta;Una etapa;No;de acuerdo a bases;No;Si;;Si;36;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Evaluaciones de salud individuales;85122201;Exámenes médicos;Exámenes médicos;Servicio integral de otorrinolaringología para pacientes inscritos en el Cetro de Salud Familiar de Lo Barnechea;Unidad;1;DISTRIBUIDORA SALVADOR LIMITADA;77.404.760-3;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ALMACENES NO ESPECIA;Pequeña;CANASTA INTEGRAL ORL; Servicio integral de otorrinolaringología para pacientes inscritos en el Cetro de Salud Familiar de Lo Barnechea;Aceptada;1;CLP;1;1;Ganadora
2735-123-LR20;SUMINISTRO DE ENERGÍA ELÉCTRICA;Licitación Pública Mayor a 5000 (LR);SUMINISTRO DE ENERGÍA ELÉCTRICA PARA LA MUNICIPALIDAD DE LO BARNECHEA BAJO LA MODALIDAD DE CLIENTE LIBRE;CLP;1;NO;Presupuesto disponible;;;31-12-2020 10:27:02;31-12-2020 20:01:00;15-01-2021 15:00:00;25-01-2021 18:00:00;01-02-2021 15:30:00;01-02-2021 15:30:00;01-02-2021 15:00:00;02-03-2021 19:20:24;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;223;02-03-2021 0:00:00;Abierta;Una etapa;No;;No;Si;;No;46;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios básicos y de información pública;Servicios básicos;Servicios públicos de suministro de energía eléctrica;83101803;Suministro de electricidad trifásica;Suministro de electricidad trifásica;SUMINISTRO DE ENERGÍA ELÉCTRICA PARA LA COMUNA DE LO BARNECHEA;Unidad;1;CERRO DOMINADOR CSP S.A;76.237.256-8;GENERACION DE ENERGIA ELECTRICA EN CENTRALES TERMOELECTRICAS;NoClasificado;Oferta de Suministro Licitación ID  2735-123-LR20  Cerro Dominador CSP S.A.;Oferta de Suministro conforme a las Bases de Licitación, empresa Cerro Dominador CSP S.A. La oferta corresponde a un precio en USDMWh según Anexo 3. El valor expresado en la plataforma exije un monto en Peso Chileno. Para la conversión de dolar a peso se usa el valor del dolar observado del día 1 de febrero de 734.62 CLP por cada USD;Aceptada;1;CLP;30854,04;30854,04;Ganadora
2735-134-LE20;SERVICIO DE GESTIÓN Y CONTROL DE FLOTA VEHÍCULAR;Licitación Pública Entre 100 y 1000 UTM (LE);Las presentes bases administrativas especiales establecen las condiciones, procedimientos y términos que regularán la Licitación Pública denominada “SERVICIO DE GESTIÓN Y CONTROL PARA LA FLOTA VEHÍCULAR DE LA MUNICIPALIDAD DE LO BARNECHEA”, la cual tiene por objeto permitir el control y monitoreo de los vehículos municipales, así como generar estadísticas de estos. ;CLF;1145;Si;Presupuesto disponible;Mixto Salud, Municipal y Educación ;;18-12-2020 13:56:53;18-12-2020 15:01:00;28-12-2020 12:30:00;04-01-2021 20:00:00;08-01-2021 15:30:00;08-01-2021 15:30:00;08-01-2021 15:01:00;03-02-2021 17:01:10;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DAL N°0122;02-02-2021 0:00:00;Abierta;Una etapa;Si;;No;Si;;Si;24;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Transferencia Electronica, Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Muebles, accesorios, electrodomésticos y productos electrónicos;Equipos y accesorios audiovisuales;Equipos audiovisuales y de electrónica menor;52161518;Receptores GPS;Receptores GPS;SERVICIO DE ARRIENDO MENSUAL POR CADA DISPOSITIVO GPS (IMPUESTOS INCLUIDOS) EN UF  ;Unidad;1;TELEFONICA EMPRESAS CHILE SA;78.703.410-1;VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ALMACENES NO ESPECIA| OTROS SERVICIOS DE TELECOMUNICACIONES N.C.P.| SERVICIOS PERSONALES EN PUBLICIDAD| SERVICIOS INTEGRALES DE SEGURIDAD| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;“SERVICIO DE GESTIÓN Y CONTROL DE FLOTA VEHÍCULAR PARA LA MUNICIPALIDAD DE LO BARNECHEA”  ID 2735-134-LE20;Cotización de Movistar por la Flota de 51 GPS. Valor Informado sería Unitario en UF y con IVA incluido valor Neto UF 0,77 IVA;Aceptada;1;CLF;0,91;0,91;Perdedora
2735-134-LE20;SERVICIO DE GESTIÓN Y CONTROL DE FLOTA VEHÍCULAR;Licitación Pública Entre 100 y 1000 UTM (LE);Las presentes bases administrativas especiales establecen las condiciones, procedimientos y términos que regularán la Licitación Pública denominada “SERVICIO DE GESTIÓN Y CONTROL PARA LA FLOTA VEHÍCULAR DE LA MUNICIPALIDAD DE LO BARNECHEA”, la cual tiene por objeto permitir el control y monitoreo de los vehículos municipales, así como generar estadísticas de estos. ;CLF;1145;Si;Presupuesto disponible;Mixto Salud, Municipal y Educación ;;18-12-2020 13:56:53;18-12-2020 15:01:00;28-12-2020 12:30:00;04-01-2021 20:00:00;08-01-2021 15:30:00;08-01-2021 15:30:00;08-01-2021 15:01:00;03-02-2021 17:01:10;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DAL N°0122;02-02-2021 0:00:00;Abierta;Una etapa;Si;;No;Si;;Si;24;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Transferencia Electronica, Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Muebles, accesorios, electrodomésticos y productos electrónicos;Equipos y accesorios audiovisuales;Equipos audiovisuales y de electrónica menor;52161518;Receptores GPS;Receptores GPS;SERVICIO DE ARRIENDO MENSUAL POR CADA DISPOSITIVO GPS (IMPUESTOS INCLUIDOS) EN UF  ;Unidad;1;TECNOLOGÍAS SOCIALES LIMITADA;76.293.336-5;VENTA DE PARTES, PIEZAS Y ACCESORIOS DE VEHICULOS AUTOMOTORES;Micro;Sistema de gestión de flotas - Seguridad Online;Precio unitario en Unidades de Fomento, impuestos incluidos.;Aceptada;1;CLF;0,65;0,65;Perdedora
2735-138-LE20;“CONCESIÓN ESPACIOS PÚBLICOS PARA VENTA DE PÓLIZAS;Licitación Pública Entre 100 y 1000 UTM (LE);“CONCESIÓN ESPACIOS PÚBLICOS PARA VENTA DE PÓLIZAS DE SEGUROS OBLIGATORIOS DE ACCIDENTES PERSONALES (S.O.A.P.) EN LA COMUNA DE LO BARNECHEA”;CLP;1;NO;Precio Referencial;;;07-12-2020 12:02:08;07-12-2020 12:11:00;10-12-2020 15:00:00;14-12-2020 17:30:00;18-12-2020 15:30:00;18-12-2020 15:30:00;18-12-2020 15:00:00;27-01-2021 12:53:57;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;0081;27-01-2021 0:00:00;Abierta;Una etapa;No;de acuerdo a bases;No;Si;;Si;24;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios financieros, pensiones y seguros;Seguros y jubilación;Seguros de vida, salud y accidentes;84131603;Seguros contra accidentes;Seguros contra accidentes;ESPACIOS PÚBLICOS PARA VENTA DE CONCESIÓN PÓLIZAS DE SEGUROS OBLIGATORIOS DE ACCIDENTES PERSONALES (S.O.A.P.);Unidad;1;CORREDORA DE SEGUROS MARIA CRISTINA RUIZ BECERRA E;76.898.644-4;Corretaje de Seguros;Micro;“CONCESIÓN ESPACIOS PÚBLICOS PARA VENTA DE PÓLIZAS DE SEGUROS OBLIGATORIOS DE ACCIDENTES PERSONALES S.O.A.P. EN LA COMUNA DE LO BARNECHEA” ID 2735-138-LE20;CORREDORA MARIA CRISTINA RUIZ BECERRA EIRL;Aceptada;1;CLP;1;1;Ganadora
2735-138-LE20;“CONCESIÓN ESPACIOS PÚBLICOS PARA VENTA DE PÓLIZAS;Licitación Pública Entre 100 y 1000 UTM (LE);“CONCESIÓN ESPACIOS PÚBLICOS PARA VENTA DE PÓLIZAS DE SEGUROS OBLIGATORIOS DE ACCIDENTES PERSONALES (S.O.A.P.) EN LA COMUNA DE LO BARNECHEA”;CLP;1;NO;Precio Referencial;;;07-12-2020 12:02:08;07-12-2020 12:11:00;10-12-2020 15:00:00;14-12-2020 17:30:00;18-12-2020 15:30:00;18-12-2020 15:30:00;18-12-2020 15:00:00;27-01-2021 12:53:57;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;0081;27-01-2021 0:00:00;Abierta;Una etapa;No;de acuerdo a bases;No;Si;;Si;24;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios financieros, pensiones y seguros;Seguros y jubilación;Seguros de vida, salud y accidentes;84131603;Seguros contra accidentes;Seguros contra accidentes;ESPACIOS PÚBLICOS PARA VENTA DE CONCESIÓN PÓLIZAS DE SEGUROS OBLIGATORIOS DE ACCIDENTES PERSONALES (S.O.A.P.);Unidad;1;ANA MARIA CORNEJO HOFMANN;7.471.349-1;CORREDORES DE SEGUROS;Pequeña;Venta SOAP periodo 2021- 2022 Municipalidad de Lo Barnechea;Se oferta Anexo Nro 5 y 6;Aceptada;1;CLP;1;1;Perdedora
2735-140-LE20;Servicio de Distribución de Oxigeno Medicinal;Licitación Pública Entre 100 y 1000 UTM (LE);ARRIENDO DE CILINDROS, SUMINISTRO DE OXIGENO MEDICINAL Y TRASLADO A CENTROS DE SALUD DE LO BARNECHEA;CLP;1;NO;Presupuesto disponible;Salud;;31-12-2020 11:33:54;31-12-2020 16:31:00;06-01-2021 10:00:00;08-01-2021 17:30:00;12-01-2021 15:30:00;12-01-2021 15:30:00;12-01-2021 15:00:00;03-03-2021 16:05:46;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DAL N°217;02-03-2021 0:00:00;Abierta;Una etapa;No;;No;Si;;Si;0;Horas;;0;;;Contrato de Ejecucion Inmediata;A 30 dias;Transferencia Electronica, Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Productos químicos industriales;Metales y gases;Elementos no metálicos y gases puros;12141904;Oxígeno O;Oxígeno O;Servicio de distribución de Oxigeno Medicinal;Unidad;1;PRODUCTORA Y COMERCIALIZADORA DE GASES TRIGAS CHILE LIMITADA;76.233.574-3;PROD. E IMPORTACION DE GASES DEL AIRE;Pequeña;TRIGAS CHILE LTDA;Servicio de distribución de Oxigeno Medicinal;Aceptada;1;CLP;1;1;Ganadora
2735-146-LE20;ADQUISICIÓN DE MATERIALES DE FERRETERÍA;Licitación Pública Entre 100 y 1000 UTM (LE);Las presentes Bases Administrativas Especiales establecen las disposiciones, condiciones, procedimientos, términos y normas que regularán la Licitación Pública denominada “ADQUISICIÓN DE MATERIALES DE FERRETERÍA” cuyo objetivo es contar con los materiales de ferretería para realizar mejoras de mantención en los recintos pertenecientes al Departamento de Salud de la Municipalidad de Lo Barnechea.;CLP;24490360;NO;Presupuesto disponible;Municipal;;31-12-2020 10:14:20;31-12-2020 19:31:00;08-01-2021 12:30:00;14-01-2021 23:59:00;20-01-2021 15:30:00;20-01-2021 15:30:00;20-01-2021 15:01:00;08-02-2021 22:44:09;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DAM N°0017;08-02-2021 0:00:00;Abierta;Una etapa;No;No se permite subcontratación;No;Si;;Formaliza Orden Compra;0;Horas;;0;;;Contrato de Ejecucion Inmediata;A 30 dias;Transferencia Electronica, Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Artículos de fabricación y producción;Artículos de ferretería;Clavos;31162003;Clavos de acabado;Clavos de acabado;OFERTAR $1 EN ESTA LÍNEA;Unidad;1;FERRETERIA COMERCIAL L&J LIMITADA;76.258.116-7;VENTA AL POR MENOR DE ARTICULOS DE FERRETERIA Y MATERIALES DE CONSTRUC;Pequeña;MATERIALES DE FERRETERIA;OFERTAR 1 EN ESTA LÍNEA;Aceptada;1;CLP;1;1;Ganadora
2735-148-LQ20;SERV.DE BANQUETERÍA PARA EVENTOS MUNICIPALIDAD;Licitación Pública entre a 2000 y 5000 UTM (LQ);SERVICIO DE BANQUETERÍA PARA EVENTOS DE LA MUNICIPALIDAD DE LO BARNECHEA;CLP;120000000;NO;Presupuesto disponible;;;31-12-2020 11:17:02;31-12-2020 12:01:00;11-01-2021 10:00:00;18-01-2021 23:59:00;21-01-2021 15:30:00;21-01-2021 15:30:00;21-01-2021 15:01:00;02-03-2021 22:50:24;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;24;02-03-2021 0:00:00;Abierta;Una etapa;No;De acuerdo a lo estipulado en bases;No;Si;;No;24;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios de Viajes, alimentación, alojamiento y entretenimiento;Restaurantes y catering;Servicios de comedor y banquetes;90101603;Servicios de catering;Servicios de catering;SERVICIO DE BANQUETERÍA PARA EVENTOS DE LA MUNICIPALIDAD DE LO BARNECHEA;Unidad;1;E-FOOD SPA;99.520.220-4;VENTA AL POR MENOR DE BEBIDAS Y LICORES (BOTILLERIAS)| RESTAURANTES| ESTABLECIMIENTOS DE COMIDA RAPIDA (BARES, FUENTES DE SODA, PIZZERIAS)| SERVICIOS DE COMIDA PREPARADA EN FORMA INDUSTRIAL| ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL Y EN MATERIA DE GESTION;Mediana;Servicio de Banquetería Efood SpA;Servicio de banquetería coffee, desayuno, brunch, aperitivo, coctail, asado y colaciones;Rechazada;1;CLP;120000000;120000000;Perdedora
2735-148-LQ20;SERV.DE BANQUETERÍA PARA EVENTOS MUNICIPALIDAD;Licitación Pública entre a 2000 y 5000 UTM (LQ);SERVICIO DE BANQUETERÍA PARA EVENTOS DE LA MUNICIPALIDAD DE LO BARNECHEA;CLP;120000000;NO;Presupuesto disponible;;;31-12-2020 11:17:02;31-12-2020 12:01:00;11-01-2021 10:00:00;18-01-2021 23:59:00;21-01-2021 15:30:00;21-01-2021 15:30:00;21-01-2021 15:01:00;02-03-2021 22:50:24;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;24;02-03-2021 0:00:00;Abierta;Una etapa;No;De acuerdo a lo estipulado en bases;No;Si;;No;24;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios de Viajes, alimentación, alojamiento y entretenimiento;Restaurantes y catering;Servicios de comedor y banquetes;90101603;Servicios de catering;Servicios de catering;SERVICIO DE BANQUETERÍA PARA EVENTOS DE LA MUNICIPALIDAD DE LO BARNECHEA;Unidad;1;DELFIN PATRICIO CARRASCO HORMAZABAL;7.531.408-6;SERVICIOS DE BANQUETES, BODAS Y OTRAS CELEBRACIONES| OTROS TIPOS DE TRANSPORTE NO REGULAR DE PASAJEROS N.C.P.| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.;Mediana;Servicio de Banqueteria ;Si, Oferto ;Rechazada;1;CLP;1;1;Perdedora
