NroLicitacion;NombreLicitacion;TipoLicitacion;Descripcion;MonedaLicitacion;MontoEstimadoLicitacion;MontoEstimadoVisible;BaseEstimacionMontoLicitacion;FuenteFinanciamiento;JustificacionMontoEstimado;FechaPublicacion;FechaInicioPreguntas;FechaFinalPreguntas;FechaPublicacionRespuestas;FechaActoAperturaTecnica;FechaActoAperturaEconomica;FechaCierre;FechaAdjudicacion;FechaEntregaEnSoporteFisico;FechaEstimadaEvaluacionOfertas;UnidadTiempoEvaluacion;EstadoLicitacion;ContemplaObrasPublicas;LicitacionInformada;LicitacionBaseTipo;TipoAdjudicacion;TipoAprobacionAdjudicacion;NumeroActaAprobacion;FechaActaAprobacion;TipoConvocatoria;NroEtapasLicitacion;SubContratacion;ProhibicionSubContratacion;TomaRazonContraloria;PublicidadOfertasTecnicas;RazonPublicidadOfertasTecnicas;Contrato;TiempoDuracionContrato;UnidadTiempoDuracionContrato;ContratoRenovable;ValorTiempoRenovacion;UnidadTiempoRenovacion;FechaEstimadaFirmaContrato;TipoEjecucion;PlazoPagoContrato;TipoPago;ObservacionContrato;ExtensionPlazo;UnidadCompra;UnidadCompraRUT;entCode;Institucion;Sector;RubroN1;RubroN2;RubroN3;CodigoProductoONU;ONUProducto;NombreItem;DescripcionItem;UnidadMedida;CantidadItem;Proveedor;ProveedorRUT;ActividadProveedor;TamanoProveedor;NombreOferta;EspecificacionesProveedor;EstadoOferta;CantidadOferta;MonedaOferta;MontoNetoOferta;MontoTotalOferta;ResultadoOferta
2735-84-LP20;ARRIENDO Y MANTENCIÓN DE DOS EQUIPOS PSICOTÉCNICOS;Licitación Pública Mayor 1000 UTM (LP);ARRIENDO Y MANTENCIÓN DE DOS EQUIPOS PSICOTÉCNICOS Y DOS VISORES TESTER;CLP;51408000;NO;Presupuesto disponible;;;04-09-2020 15:11:11;04-09-2020 19:01:00;08-09-2020 17:30:00;11-09-2020 20:00:00;15-09-2020 15:30:00;15-09-2020 15:30:00;15-09-2020 15:00:00;29-09-2020 19:05:16;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;982;29-09-2020 0:00:00;Abierta;Una etapa;No;;No;Si;;No;0;Horas;;0;;;;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Equipamiento para laboratorios;Instrumentos de medida y experimentación;Instrumentos y equipos de grabación y registro;41111921;Sensores de velocidad;Sensores de velocidad;ARRIENDO Y MANTENCIÓN DE DOS EQUIPOS PSICOTÉCNICOS Y DOS VISORES TESTER;Unidad;1;PETRINOVIC SPA;79.534.260-5;FABRICACION DE OTROS TIPOS DE EQUIPO ELECTRICO| REPARACION DE EQUIPO DE MEDICION, PRUEBA, NAVEGACION Y CONTROL| TERMINACION Y ACABADO DE EDIFICIOS| VENTA AL POR MAYOR NO ESPECIALIZADA| VENTA AL POR MENOR DE OTROS PRODUCTOS EN COMERCIOS ESPECIALIZADOS N.C.;Mediana;ARRIENDO DE DOS EQUPOS PSICOTECNICOS Y DOS VISION TESTER;Arriendo de dos equipos psicotécnicos, mas dos vision tester, los cuales incluyen mantenciones preventivas mensuales, correctivas todo el año, asistencia remota on line, repuestos y mano de obra y scanner valor neto mensual 1.200.000, se sube valor mensual con IVA en portal según indicaciones;Aceptada;1;CLP;1428000;1428000;Ganadora
2735-86-LE20;Adquisición Cadenas para Camiones Centro Montaña;Licitación Pública Entre 100 y 1000 UTM (LE);Proveer de cadenas para los camiones del Centro de Montaña del Municipio;CLP;4676700;NO;Presupuesto disponible;MUNICIPAL;;29-09-2020 12:30:27;29-09-2020 15:01:00;02-10-2020 12:00:00;06-10-2020 19:30:00;09-10-2020 15:30:00;09-10-2020 15:30:00;09-10-2020 15:00:00;09-11-2020 9:58:29;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DGCG N° 0003;06-11-2020 0:00:00;Abierta;Una etapa;No;De acuerdo al tipo de licitación no se permite subcontratación.;No;Si;;Formaliza Orden Compra;0;Horas;;0;;;Contrato de Ejecucion Inmediata;A 30 dias;Transferencia Electronica, Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Vehículos y equipamiento en general;Maquinaria para ferrocarril;Equipo de apoyo ferroviario;25121706;Aparatos de tracción;Aparatos de tracción;CADENAS PARA LA NIEVE CAMIONES;Unidad;1;AUTOPROPIEDADES HIDALGO SPA;76.908.239-5;COMPRA Y VENTA DE VEHICULOS PROPIEDADES Y MAQUINARIAS;Micro;	Adquisición Cadenas para Camiones Centro Montaña;	Adquisición Cadenas para Camiones Centro Montaña ;Rechazada;1;CLP;4200000;4200000;Perdedora
2735-88-LQ20;MEJORAMIENTO ILUMINACIÓN SENDEROS PEATONALES;Licitación Pública entre a 2000 y 5000 UTM (LQ);Las presentes bases administrativas especiales, tienen por objeto seleccionar y contratar, mediante concurso público, el contratista encargado de la ejecución de obras para el mejoramiento de la iluminación de los senderos peatonales del Estero Borde El Carrizo de la comuna de Lo Barnechea.;CLP;180575498;NO;Presupuesto disponible;;;11-09-2020 13:11:00;11-09-2020 15:01:00;24-09-2020 10:00:00;02-10-2020 17:30:00;15-10-2020 15:30:00;29-10-2020 15:30:00;15-10-2020 15:00:00;16-11-2020 15:24:59;;;Horas;Adjudicada;Si;NO;;Multiple con Orden de Compra;Decreto;1166;14-11-2020 0:00:00;Abierta;Dos etapas;No;;No;Si;;No;0;Horas;;0;;;Contrato de Ejecucion Inmediata;A 30 dias;Cheque;;Si;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Artículos eléctricos y de iluminación;Artefactos y accesorios de iluminación;Iluminación de interiores;39111603;Alumbrado público;Alumbrado público;MEJORAMIENTO ILUMINACIÓN SENDEROS PEATONALES ESTERO BORDE EL CARRIZO, COMUNA DE LO BARNECHEA;Unidad;1;OMAR ALEJANDRO RICOUZ BERGEN;13.821.655-1;Consultoria Licitaciones Publicas;Micro;Asesoría para oferentes al acto de apertura electrónico. Teléfono +569 96305147  Omar Ricouz Bergen - AdjudicaChile;Asesoría para oferentes al acto de apertura electrónico. Teléfono +569 96305147  Omar Ricouz Bergen - AdjudicaChile;Rechazada;1;CLP;1;1;Perdedora
2735-89-LR20;Ser. de prestaciones medicas y proc. lista espera;Licitación Pública Mayor a 5000 (LR);Servicio de Prestaciones Medicas y Procedimientos de Lista de Espera;CLP;710355846;NO;Presupuesto disponible;;;17-09-2020 13:43:00;17-09-2020 19:30:00;02-10-2020 10:00:00;16-10-2020 23:59:00;27-10-2020 15:30:00;29-10-2020 15:30:00;27-10-2020 15:00:00;27-11-2020 19:22:27;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;1215;27-11-2020 0:00:00;Abierta;Dos etapas;No;De acuerdo a bases;No;Si;;No;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Especialidades médicas;85121605;Servicios de gastroenterólogos;Servicios de gastroenterólogos;Especialidad Grastroenterología (Endoscopia);Unidad;1;ASOC CHILENA DE SEGURIDAD;70.360.100-6;OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;Oferta ACHS;;Aceptada;0;;0;0;Perdedora
2735-89-LR20;Ser. de prestaciones medicas y proc. lista espera;Licitación Pública Mayor a 5000 (LR);Servicio de Prestaciones Medicas y Procedimientos de Lista de Espera;CLP;710355846;NO;Presupuesto disponible;;;17-09-2020 13:43:00;17-09-2020 19:30:00;02-10-2020 10:00:00;16-10-2020 23:59:00;27-10-2020 15:30:00;29-10-2020 15:30:00;27-10-2020 15:00:00;27-11-2020 19:22:27;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;1215;27-11-2020 0:00:00;Abierta;Dos etapas;No;De acuerdo a bases;No;Si;;No;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Especialidades médicas;85121605;Servicios de gastroenterólogos;Servicios de gastroenterólogos;Especialidad Grastroenterología (Endoscopia);Unidad;1;INST OFTALMOLOGICO INTEGRAL SA;76.940.110-5;VENTAS AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS N.C| HOSPITALES Y CLINICAS| ESTABLECIMIENTOS MEDICOS DE ATENCION AMBULATORIA (CENTROS MEDICOS)| OTRAS ACTIVIDADES EMPRESARIALES RELACIONADAS CON LA SALUD HUMANA;Micro;Oferta Servicio de Prestaciones Médicas y Procedimientos de Lista de Espera;;Aceptada;0;;0;0;Perdedora
2735-89-LR20;Ser. de prestaciones medicas y proc. lista espera;Licitación Pública Mayor a 5000 (LR);Servicio de Prestaciones Medicas y Procedimientos de Lista de Espera;CLP;710355846;NO;Presupuesto disponible;;;17-09-2020 13:43:00;17-09-2020 19:30:00;02-10-2020 10:00:00;16-10-2020 23:59:00;27-10-2020 15:30:00;29-10-2020 15:30:00;27-10-2020 15:00:00;27-11-2020 19:22:27;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;1215;27-11-2020 0:00:00;Abierta;Dos etapas;No;De acuerdo a bases;No;Si;;No;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Especialidades médicas;85121605;Servicios de gastroenterólogos;Servicios de gastroenterólogos;Especialidad Grastroenterología (Endoscopia);Unidad;1;NUEVA CLINICA CORDILLERA PRESTACIONES HOSPITALIZADAS SA;76.871.990-k;HOSPITALES Y CLINICAS| OTROS PROFESIONALES DE LA SALUD;Pequeña;Nueva Clinica Cordillera - ID 2735-89-LR20;Se especifica de acuerdo a Anexo 5-F;Aceptada;1;CLP;1;1;Ganadora
2735-89-LR20;Ser. de prestaciones medicas y proc. lista espera;Licitación Pública Mayor a 5000 (LR);Servicio de Prestaciones Medicas y Procedimientos de Lista de Espera;CLP;710355846;NO;Presupuesto disponible;;;17-09-2020 13:43:00;17-09-2020 19:30:00;02-10-2020 10:00:00;16-10-2020 23:59:00;27-10-2020 15:30:00;29-10-2020 15:30:00;27-10-2020 15:00:00;27-11-2020 19:22:27;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;1215;27-11-2020 0:00:00;Abierta;Dos etapas;No;De acuerdo a bases;No;Si;;No;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Especialidades médicas;85121610;Servicios oftalmológicos;Servicios oftalmológicos;Especialidad Oftalmológica;Unidad;1;INTEGRAMEDICA S.A.;76.098.454-K;CENTROS MEDICOS;Grande;Municipalidad de lo Barnechea ;adjunto prestaciones de oftalmología ;Aceptada;1;CLP;1;1;Perdedora
2735-89-LR20;Ser. de prestaciones medicas y proc. lista espera;Licitación Pública Mayor a 5000 (LR);Servicio de Prestaciones Medicas y Procedimientos de Lista de Espera;CLP;710355846;NO;Presupuesto disponible;;;17-09-2020 13:43:00;17-09-2020 19:30:00;02-10-2020 10:00:00;16-10-2020 23:59:00;27-10-2020 15:30:00;29-10-2020 15:30:00;27-10-2020 15:00:00;27-11-2020 19:22:27;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;1215;27-11-2020 0:00:00;Abierta;Dos etapas;No;De acuerdo a bases;No;Si;;No;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Especialidades médicas;85121612;Servicios ortopédicos;Servicios ortopédicos;Especialidad Traumatologia;Unidad;1;Clinica MEDS La Dehesa SPA;76.336.039-3;Clínicas y Hospitales;Grande;Propuesta Clínica MEDS La Dehesa para lista de Espera Prestaciones Médicas y Procedimientos ID: 2735-89-LR20;Se oferta a línea completa con prestaciones Fonasa y particulares, con etapas preoperatoria, cirugía y etapa post operatoria;Aceptada;1;CLP;1;1;Ganadora
2735-89-LR20;Ser. de prestaciones medicas y proc. lista espera;Licitación Pública Mayor a 5000 (LR);Servicio de Prestaciones Medicas y Procedimientos de Lista de Espera;CLP;710355846;NO;Presupuesto disponible;;;17-09-2020 13:43:00;17-09-2020 19:30:00;02-10-2020 10:00:00;16-10-2020 23:59:00;27-10-2020 15:30:00;29-10-2020 15:30:00;27-10-2020 15:00:00;27-11-2020 19:22:27;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;1215;27-11-2020 0:00:00;Abierta;Dos etapas;No;De acuerdo a bases;No;Si;;No;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Evaluaciones de salud individuales;85122201;Exámenes médicos;Exámenes médicos;Colelitiasis;Unidad;1;ASOC CHILENA DE SEGURIDAD;70.360.100-6;OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;Oferta ACHS;Considera la suma del valor prestación total menos la bonificación Fonasa o Monto en pesos Descuento, según corresponda. No se encuentran  ponderados.;Aceptada;1;CLP;906060;906060;Perdedora
2735-89-LR20;Ser. de prestaciones medicas y proc. lista espera;Licitación Pública Mayor a 5000 (LR);Servicio de Prestaciones Medicas y Procedimientos de Lista de Espera;CLP;710355846;NO;Presupuesto disponible;;;17-09-2020 13:43:00;17-09-2020 19:30:00;02-10-2020 10:00:00;16-10-2020 23:59:00;27-10-2020 15:30:00;29-10-2020 15:30:00;27-10-2020 15:00:00;27-11-2020 19:22:27;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;1215;27-11-2020 0:00:00;Abierta;Dos etapas;No;De acuerdo a bases;No;Si;;No;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Evaluaciones de salud individuales;85122201;Exámenes médicos;Exámenes médicos;Colelitiasis;Unidad;1;INTEGRAMEDICA S.A.;76.098.454-K;CENTROS MEDICOS;Grande;Municipalidad de lo Barnechea ;;Aceptada;0;;0;0;Perdedora
