NroLicitacion;NombreLicitacion;TipoLicitacion;Descripcion;MonedaLicitacion;MontoEstimadoLicitacion;MontoEstimadoVisible;BaseEstimacionMontoLicitacion;FuenteFinanciamiento;JustificacionMontoEstimado;FechaPublicacion;FechaInicioPreguntas;FechaFinalPreguntas;FechaPublicacionRespuestas;FechaActoAperturaTecnica;FechaActoAperturaEconomica;FechaCierre;FechaAdjudicacion;FechaEntregaEnSoporteFisico;FechaEstimadaEvaluacionOfertas;UnidadTiempoEvaluacion;EstadoLicitacion;ContemplaObrasPublicas;LicitacionInformada;LicitacionBaseTipo;TipoAdjudicacion;TipoAprobacionAdjudicacion;NumeroActaAprobacion;FechaActaAprobacion;TipoConvocatoria;NroEtapasLicitacion;SubContratacion;ProhibicionSubContratacion;TomaRazonContraloria;PublicidadOfertasTecnicas;RazonPublicidadOfertasTecnicas;Contrato;TiempoDuracionContrato;UnidadTiempoDuracionContrato;ContratoRenovable;ValorTiempoRenovacion;UnidadTiempoRenovacion;FechaEstimadaFirmaContrato;TipoEjecucion;PlazoPagoContrato;TipoPago;ObservacionContrato;ExtensionPlazo;UnidadCompra;UnidadCompraRUT;entCode;Institucion;Sector;RubroN1;RubroN2;RubroN3;CodigoProductoONU;ONUProducto;NombreItem;DescripcionItem;UnidadMedida;CantidadItem;Proveedor;ProveedorRUT;ActividadProveedor;TamanoProveedor;NombreOferta;EspecificacionesProveedor;EstadoOferta;CantidadOferta;MonedaOferta;MontoNetoOferta;MontoTotalOferta;ResultadoOferta
2735-32-LR23;Servicio de impresión instalación y retiro de elementos gráficos;Licitación Pública Mayor a 5000 (LR);El servicio de impresión de material gráfico es necesario para la Municipalidad ya que es fundamental para la difusión, principalmente en la vía pública, de cada evento o actividad que se realice en relación con los distintos literales contenidos artículo 4 del DFL N°1 de 2006, que contiene la Ley N°18.695 Orgánica Constitucional de Municipalidades  Así también resulta necesario contar con este servicio porque permite la exposición de la señalética informativa de todos los edificios municipales, Cesfam, Cecosf,  colegios municipales, parques y plazas. Finalmente,  este servicio se utilizará para imprimir en diferentes materiales, ambientando cada uno de los eventos y actividades municipales.  ;CLP;1;NO;Presupuesto disponible;;;02-02-2023 18:12:00;02-02-2023 18:21:00;15-02-2023 15:30:00;24-02-2023 23:59:00;16-03-2023 15:02:00;24-03-2023 15:30:00;16-03-2023 15:01:00;21-04-2023 16:03:34;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;527;21-04-2023 0:00:00;Abierta;Dos etapas;No;conforme al 14.1 de las bases administrativas especiales;No;Si;;No;24;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios editoriales, de diseño, publicidad, gráficos y artistas;Servicios de impresión y reproducción;Impresión;82121503;Impresión digital;Impresión digital;;Unidad;1;IMPRESIONES INKJET LIMITADA;76.008.799-8;ACTIVIDADES DE SERVICIO RELACIONADA CON LA IMPRESION| EMPRESAS DE PUBLICIDAD| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Mediana;Servicio de impresión instalación y retiro de elementos gráficos;Servicio de impresión instalación y retiro de elementos gráficos, impresos con tintas ecológicas. Incluye estructuras y bodegaje, según lo requerido en bases de licitación. Valores incluyen impuestos IVA. Valor total ofertado en Mercado Público corresponde a la sumatoria de la oferta económica con impuesto incluidos. anexo 2;Aceptada;1;CLP;2640848;2640848;Perdedora
2735-28-LR23;Servicio de Seguridad para Educación y Salud;Licitación Pública Mayor a 5000 (LR);Las presentes Bases Administrativas Especiales establecen las disposiciones, condiciones, procedimientos, términos y normas que regula la Licitación Pública denominada “SERVICIO DE SEGURIDAD EN DEPENDENCIAS DE EDUCACIÓN Y SALUD DE LA MUNICIPALIDAD DE LO BARNECHEA”, cuyo objetivo es prevenir situaciones de riesgo y proporcionar seguridad y asistencia integral al interior de las dependencias municipales indicadas en las presentes Bases, y otras que sean incorporadas con posterioridad, así como a las personas que visiten o trabajen en dichos lugares, y que se encuentren dentro de los recintos destinados al servicio municipal.;CLP;7866;NO;Presupuesto disponible;Mixto;;31-01-2023 18:13:00;31-01-2023 19:01:00;13-02-2023 12:30:00;20-02-2023 21:00:00;09-03-2023 17:01:00;23-03-2023 17:00:00;09-03-2023 17:00:00;25-04-2023 18:40:33;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;535;25-04-2023 0:00:00;Abierta;Dos etapas;No;;No;Si;;No;36;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios de defensa nacional, orden público y seguridad;Orden público y seguridad;Servicios de seguridad y policiales;92101501;Servicios de vigilancia;Servicios de vigilancia;Servicio de vigilancia para dependencias de Salud;Unidad;1;AYRES SECURITY & COMPANIA LIMITADA;76.021.669-0;ALQUILER DE OTROS TIPOS DE MAQUINARIAS Y EQUIPOS N.C.P.| ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL Y EN MATERIA DE GESTION| SERVICIOS INTEGRALES DE SEGURIDAD| EMPRESAS DE LIMPIEZA DE EDIFICIOS RESIDENCIALES Y NO RESIDENCIALES;Grande;SERVICIO DE SEGURIDAD EN DEPENDENCIAS DE EDUCACION Y SALUD EN LA MUNICIPALIDAD DE LO BARNECHEA ;VALOR UNITARIO HORA SERVICIO IVA INCLUIDO ;Aceptada;1;CLP;12138;12138;Perdedora
2735-29-LQ23;Servicio mantención sistemas eléctricos paraderos;Licitación Pública entre a 2000 y 5000 UTM (LQ);Las presentes bases regulan las exigencias mínimas requeridas para un servicio de reparación y mantención integral de los sistemas eléctricos en paradas de transporte púbico y quioscos de la comuna. Éste considera la supervisión, mantención, reparación yo recambio de elementos deteriorados en cada punto, incluyendo kit solar, empalmes eléctricos, iluminación LED, botón de pánico, etc;CLF;1;NO;Presupuesto disponible;Municipal;;01-02-2023 12:26:00;01-02-2023 20:01:00;14-02-2023 12:30:00;21-02-2023 21:00:00;10-03-2023 17:01:00;23-03-2023 17:00:00;10-03-2023 17:00:00;10-05-2023 12:52:24;;;Horas;Desierta (o art. 3 ó 9 Ley 19.886);NO;NO;;Multiple con Orden de Compra;Decreto;587;09-05-2023 0:00:00;Abierta;Dos etapas;No;;No;Si;;No;24;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios de limpieza industrial;Servicios de limpieza;Servicios de limpieza de edificios y oficinas en general;76111503;Servicios de mantenimiento de la iluminación;Servicios de mantenimiento de la iluminación;;Unidad;1;SOCIEDAD DE COMERCIO DE EQUIPOS, IMPORTACIONES, MONTAJES, CONSTRUCCIÓN;77.140.873-7;INSTALACIONES ELECTRICAS;Micro;Servicio Mantención Sistemas Eléctricos Paraderos;- Valor Mensual por Servicios Habituales Según Oferta Económica. - Valores de Servicios Eventuales en Anexo 3 de la Oferta  - Garantia Seriedad de la Oferta Electronica en UF en Antecedentes Administrativos;Aceptada;1;CLF;127,2;127,2;Perdedora
2735-28-LR23;Servicio de Seguridad para Educación y Salud;Licitación Pública Mayor a 5000 (LR);Las presentes Bases Administrativas Especiales establecen las disposiciones, condiciones, procedimientos, términos y normas que regula la Licitación Pública denominada “SERVICIO DE SEGURIDAD EN DEPENDENCIAS DE EDUCACIÓN Y SALUD DE LA MUNICIPALIDAD DE LO BARNECHEA”, cuyo objetivo es prevenir situaciones de riesgo y proporcionar seguridad y asistencia integral al interior de las dependencias municipales indicadas en las presentes Bases, y otras que sean incorporadas con posterioridad, así como a las personas que visiten o trabajen en dichos lugares, y que se encuentren dentro de los recintos destinados al servicio municipal.;CLP;7866;NO;Presupuesto disponible;Mixto;;31-01-2023 18:13:00;31-01-2023 19:01:00;13-02-2023 12:30:00;20-02-2023 21:00:00;09-03-2023 17:01:00;23-03-2023 17:00:00;09-03-2023 17:00:00;25-04-2023 18:40:33;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;535;25-04-2023 0:00:00;Abierta;Dos etapas;No;;No;Si;;No;36;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios de defensa nacional, orden público y seguridad;Orden público y seguridad;Servicios de seguridad y policiales;92101501;Servicios de vigilancia;Servicios de vigilancia;Servicio de vigilancia para dependencias de Salud;Unidad;1;INCAR SEGURIDAD LIMITADA;76.049.666-9;ACTIVIDADES DE INVESTIGACION| SERVICIOS INTEGRALES DE SEGURIDAD| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;Servicio de seguridad en dependencias de educación y salud de la Municipalidad de Lo Barnechea;Valor Hora;Aceptada;1;CLP;9377;9377;Perdedora
2735-28-LR23;Servicio de Seguridad para Educación y Salud;Licitación Pública Mayor a 5000 (LR);Las presentes Bases Administrativas Especiales establecen las disposiciones, condiciones, procedimientos, términos y normas que regula la Licitación Pública denominada “SERVICIO DE SEGURIDAD EN DEPENDENCIAS DE EDUCACIÓN Y SALUD DE LA MUNICIPALIDAD DE LO BARNECHEA”, cuyo objetivo es prevenir situaciones de riesgo y proporcionar seguridad y asistencia integral al interior de las dependencias municipales indicadas en las presentes Bases, y otras que sean incorporadas con posterioridad, así como a las personas que visiten o trabajen en dichos lugares, y que se encuentren dentro de los recintos destinados al servicio municipal.;CLP;7866;NO;Presupuesto disponible;Mixto;;31-01-2023 18:13:00;31-01-2023 19:01:00;13-02-2023 12:30:00;20-02-2023 21:00:00;09-03-2023 17:01:00;23-03-2023 17:00:00;09-03-2023 17:00:00;25-04-2023 18:40:33;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;535;25-04-2023 0:00:00;Abierta;Dos etapas;No;;No;Si;;No;36;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios de defensa nacional, orden público y seguridad;Orden público y seguridad;Servicios de seguridad y policiales;92101501;Servicios de vigilancia;Servicios de vigilancia;Servicio de vigilancia para dependencias de Educación;Unidad;1;ECOVERDE S. A.;76.366.980-7;SERVICIOS INTEGRALES DE SEGURIDAD| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;Servicio de Seguridad para Educación y Salud;;Aceptada;0;;0;0;Ganadora
2735-52-LE23;SUMINISTRO DE DESOGESTREL ETINILESTRADIOL;Licitación Pública Entre 100 y 1000 UTM (LE);SUMINISTRO DE MEDICAMENTO DESOGESTREL / ETINILESTRADIOL 150 MCG / 20 MCG PARA LA FARMACIA DEL CESFAM DE LO BARNECHEA;CLP;11982039;NO;Presupuesto disponible;;;02-03-2023 11:17:38;02-03-2023 18:31:00;06-03-2023 15:00:00;08-03-2023 18:30:00;10-03-2023 15:31:00;10-03-2023 15:31:00;10-03-2023 15:30:00;30-03-2023 9:08:24;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;84;29-03-2023 0:00:00;Abierta;Una etapa;No;;No;Si;;Formaliza Orden Compra;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Medicamentos y productos farmacéuticos;Hormonas y antagonistas hormonales;Estrógenos, progesteronas y anticonceptivos internos;51181811;Desogestrel y etinilestradiol;Desogestrel y etinilestradiol;Suministro de DESOGESTREL/ETINILESTRADIOL 150 MCG/20 MCG, para la Farmacia del Centro de Salud Familiar;Unidad;1;ADN FARMACEUTICA SPA;76.786.297-0;DROGUERIA;Pequeña;ADN FARMASEUTICA SPA .PO.;Desogestrel 0,150 mg, Etinilestradiol 0,020 mgGYNOSTAT 20 COM.REC.21 REG ISP , F-2207220;Aceptada;1;CLP;329;329;Perdedora
2735-58-LE23;SUMINISTRO DE MEDICAMENTO DULOXETINA 60 MG;Licitación Pública Entre 100 y 1000 UTM (LE);SUMINISTRO DE MEDICAMENTO DULOXETINA 60 MG PARA LA FARMACIA DEL CESFAM DE LO BARNECHEA;CLP;144;NO;Presupuesto disponible;;;21-02-2023 11:53:46;21-02-2023 18:31:00;23-02-2023 15:00:00;27-02-2023 18:30:00;01-03-2023 15:31:00;01-03-2023 15:31:00;01-03-2023 15:30:00;15-05-2023 10:40:57;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;127;11-05-2023 0:00:00;Abierta;Una etapa;No;;No;Si;;Formaliza Orden Compra;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios de producción y fabricación industrial;Industrias de plásticos y productos químicos;Producción farmacéutica;73101701;Servicios de producción de medicamentos o medicinas;Servicios de producción de medicamentos o medicinas;Suministro de DULOXETINA 60 MG, para la Farmacia del Centro de Salud Familiar.;Unidad;1;ASCEND LABORATORIES SPA;76.175.092-5;OTRAS ACTIVIDADES EMPRESARIALES RELACIONADAS CON LA SALUD HUMANA;Grande;Ascend Laboratories SpA;7804650880424 DULOXETINA 60 MG CAPSULAS CON GRANULOS CON RECUBRIMIENTO ENTERICO - BIOEQUIVALENTE, PRESENTACIÓN: CAJA X 30 CÁPSULAS, REGISTRO ISP: F-20784 FABRICADO POR ALKEM LABORATORIES LTD, PROCEDENCIA: INDIA VENCIMIENTO: ENERO 2025 CERTIFICACIÓN GMP EMA AGENCIA ALEMANA PRECIO NETO COTIZADO POR CÁPSULA FLETE SIN CARGO.SIN MONTO MÍNIMO DE FACTURACIÓN Y DESPACHO.ENTREGA EN 2 DIAS HABILES.SE ADJUNTA COMPROMISO DE CANJE.VIGENCIA OFERTA 90 DIAS;Aceptada;1;CLP;144;144;Ganadora
2735-50-LE23;SUMINISTRO DE MEDICAMENTO VALSARTÁN 160 MG;Licitación Pública Entre 100 y 1000 UTM (LE);SUMINISTRO DE MEDICAMENTO VALSARTÁN 160 MG PARA LA FARMACIA DEL CESFAM DE LO BARNECHEA;CLP;3449081;NO;Presupuesto disponible;;;21-02-2023 13:10:25;21-02-2023 18:31:00;23-02-2023 15:00:00;27-02-2023 18:30:00;01-03-2023 15:31:00;01-03-2023 15:31:00;01-03-2023 15:30:00;21-04-2023 10:43:06;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;99;20-04-2023 0:00:00;Abierta;Una etapa;No;;No;Si;;Formaliza Orden Compra;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Medicamentos y productos farmacéuticos;Medicamentos cardiovasculares;Medicamentos antihipertensivos;51121733;Valsartan;Valsartan;Suministro de Valsartan 160 mg, para la Farmacia del Centro de Salud Familiar;Unidad;1;SOCIEDAD COMERCIAL FARMACÉUTICA BRAVO CABRERA LIMITADA;76.537.264-k;VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS;Pequeña;Drogueria Concepcion LC;VALSARTAN [BE] 160 MG 30 COMPRIMIDOS RECUBIERTOS	VT  2025 ;Aceptada;1;CLP;164;164;Perdedora
2735-50-LE23;SUMINISTRO DE MEDICAMENTO VALSARTÁN 160 MG;Licitación Pública Entre 100 y 1000 UTM (LE);SUMINISTRO DE MEDICAMENTO VALSARTÁN 160 MG PARA LA FARMACIA DEL CESFAM DE LO BARNECHEA;CLP;3449081;NO;Presupuesto disponible;;;21-02-2023 13:10:25;21-02-2023 18:31:00;23-02-2023 15:00:00;27-02-2023 18:30:00;01-03-2023 15:31:00;01-03-2023 15:31:00;01-03-2023 15:30:00;21-04-2023 10:43:06;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;99;20-04-2023 0:00:00;Abierta;Una etapa;No;;No;Si;;Formaliza Orden Compra;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Medicamentos y productos farmacéuticos;Medicamentos cardiovasculares;Medicamentos antihipertensivos;51121733;Valsartan;Valsartan;Suministro de Valsartan 160 mg, para la Farmacia del Centro de Salud Familiar;Unidad;1;SCM PHARMA SPA;77.337.544-5;VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES;NoClasificado;SCM PHARMA SPA;Valsartan - Valsartan 160 Mg X 30 Comp., Lab. Seven Pharma Chile Spa, Vence 30-06-2025 ;Aceptada;1;CLP;176;176;Perdedora
2735-52-LE23;SUMINISTRO DE DESOGESTREL ETINILESTRADIOL;Licitación Pública Entre 100 y 1000 UTM (LE);SUMINISTRO DE MEDICAMENTO DESOGESTREL / ETINILESTRADIOL 150 MCG / 20 MCG PARA LA FARMACIA DEL CESFAM DE LO BARNECHEA;CLP;11982039;NO;Presupuesto disponible;;;02-03-2023 11:17:38;02-03-2023 18:31:00;06-03-2023 15:00:00;08-03-2023 18:30:00;10-03-2023 15:31:00;10-03-2023 15:31:00;10-03-2023 15:30:00;30-03-2023 9:08:24;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;84;29-03-2023 0:00:00;Abierta;Una etapa;No;;No;Si;;Formaliza Orden Compra;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Medicamentos y productos farmacéuticos;Hormonas y antagonistas hormonales;Estrógenos, progesteronas y anticonceptivos internos;51181811;Desogestrel y etinilestradiol;Desogestrel y etinilestradiol;Suministro de DESOGESTREL/ETINILESTRADIOL 150 MCG/20 MCG, para la Farmacia del Centro de Salud Familiar;Unidad;1;FARMACEUTICA CARIBEAN LTDA;76.830.090-9;VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COSMETICOS, JABONES Y P| VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS| ALMACENES MEDIANOS (VENTA DE ALIMENTOS)  SUPERMERCADOS, MINIMARKETS| VENTA AL POR MENOR DE PRODUCTOS MEDICINALES| VENTA AL POR MENOR DE ;Grande;AND2735-52-LE23 ;MIN0213 SOLUNA E-20 15020MCG X 21 COMP BE, DESOGESTREL + ETINILESTRADIOL, F-2021018, MILAB, 31-05-2024, venc: 31-05-2024, Plazo de entrega de 24 hrs;Aceptada;1;CLP;281;281;Perdedora
