NroLicitacion;NombreLicitacion;TipoLicitacion;Descripcion;MonedaLicitacion;MontoEstimadoLicitacion;MontoEstimadoVisible;BaseEstimacionMontoLicitacion;FuenteFinanciamiento;JustificacionMontoEstimado;FechaPublicacion;FechaInicioPreguntas;FechaFinalPreguntas;FechaPublicacionRespuestas;FechaActoAperturaTecnica;FechaActoAperturaEconomica;FechaCierre;FechaAdjudicacion;FechaEntregaEnSoporteFisico;FechaEstimadaEvaluacionOfertas;UnidadTiempoEvaluacion;EstadoLicitacion;ContemplaObrasPublicas;LicitacionInformada;LicitacionBaseTipo;TipoAdjudicacion;TipoAprobacionAdjudicacion;NumeroActaAprobacion;FechaActaAprobacion;TipoConvocatoria;NroEtapasLicitacion;SubContratacion;ProhibicionSubContratacion;TomaRazonContraloria;PublicidadOfertasTecnicas;RazonPublicidadOfertasTecnicas;Contrato;TiempoDuracionContrato;UnidadTiempoDuracionContrato;ContratoRenovable;ValorTiempoRenovacion;UnidadTiempoRenovacion;FechaEstimadaFirmaContrato;TipoEjecucion;PlazoPagoContrato;TipoPago;ObservacionContrato;ExtensionPlazo;UnidadCompra;UnidadCompraRUT;entCode;Institucion;Sector;RubroN1;RubroN2;RubroN3;CodigoProductoONU;ONUProducto;NombreItem;DescripcionItem;UnidadMedida;CantidadItem;Proveedor;ProveedorRUT;ActividadProveedor;TamanoProveedor;NombreOferta;EspecificacionesProveedor;EstadoOferta;CantidadOferta;MonedaOferta;MontoNetoOferta;MontoTotalOferta;ResultadoOferta
2735-46-LP21;Caracterización biológica de cauces naturales ;Licitación Pública Mayor 1000 UTM (LP);determinar el estado ambiental de las masas de aguas superficiales, incluyendo hasta 5 metros de ribera, a fin identificar posibles barreras biológicas, clasificar los tipos de cauces, identificar posibles zonas de preservación o protección entre otros aspectos y en base a ellos, proporcionar al municipio un Instructivo Técnico.;CLP;89555318;NO;Presupuesto disponible;Municipal;;31-08-2021 10:15:00;31-08-2021 16:31:00;09-09-2021 13:00:00;24-09-2021 23:59:00;01-10-2021 15:31:00;01-10-2021 15:31:00;01-10-2021 15:30:00;29-11-2021 16:33:00;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DAL 1331;29-11-2021 0:00:00;Abierta;Una etapa;No;;No;Si;;No;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios medioambientales;Gestión medioambiental;Servicios de asesoría medioambiental;77101707;Servicios de asesoría de ecología;Servicios de asesoría de ecología;Según bases administrativas especiales y especificaciones técnicas.;Unidad;1;CONSULTORA EN RECURSOS NATURALES Y GESTION AMBIENTAL GEAM CHILE LIMITA;76.075.442-0;INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS| INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS| INVESTIGACION DE MERCADOS Y REALIZACION DE ENCUESTAS DE OPINION PUBLIC| ACTIVIDADES DE INVESTIGACION;Micro;CARACTERIZACIÓN BIOLÓGICA DE CAUCES NATURALES Y QUEBRADAS EN LA COMUNA DE LO BARNECHEA;Oferta económica:  “CARACTERIZACIÓN BIOLÓGICA DE CAUCES NATURALES Y QUEBRADAS EN LA COMUNA DE LO BARNECHEA” ID 2735-46-LP21;Aceptada;1;CLP;85702400;85702400;Perdedora
2735-46-LP21;Caracterización biológica de cauces naturales ;Licitación Pública Mayor 1000 UTM (LP);determinar el estado ambiental de las masas de aguas superficiales, incluyendo hasta 5 metros de ribera, a fin identificar posibles barreras biológicas, clasificar los tipos de cauces, identificar posibles zonas de preservación o protección entre otros aspectos y en base a ellos, proporcionar al municipio un Instructivo Técnico.;CLP;89555318;NO;Presupuesto disponible;Municipal;;31-08-2021 10:15:00;31-08-2021 16:31:00;09-09-2021 13:00:00;24-09-2021 23:59:00;01-10-2021 15:31:00;01-10-2021 15:31:00;01-10-2021 15:30:00;29-11-2021 16:33:00;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DAL 1331;29-11-2021 0:00:00;Abierta;Una etapa;No;;No;Si;;No;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios medioambientales;Gestión medioambiental;Servicios de asesoría medioambiental;77101707;Servicios de asesoría de ecología;Servicios de asesoría de ecología;Según bases administrativas especiales y especificaciones técnicas.;Unidad;1;INGENIERÍA Y SERVICIOS INCOSAN SPA;77.355.925-2;EVACUACION Y TRATAMIENTO DE AGUAS SERVIDAS;NoClasificado;Caracterización biológica de cauces naturales;La Oferta tiene una validez de 90-120 dís.;Aceptada;1;CLP;78000000;78000000;Perdedora
2735-46-LP21;Caracterización biológica de cauces naturales ;Licitación Pública Mayor 1000 UTM (LP);determinar el estado ambiental de las masas de aguas superficiales, incluyendo hasta 5 metros de ribera, a fin identificar posibles barreras biológicas, clasificar los tipos de cauces, identificar posibles zonas de preservación o protección entre otros aspectos y en base a ellos, proporcionar al municipio un Instructivo Técnico.;CLP;89555318;NO;Presupuesto disponible;Municipal;;31-08-2021 10:15:00;31-08-2021 16:31:00;09-09-2021 13:00:00;24-09-2021 23:59:00;01-10-2021 15:31:00;01-10-2021 15:31:00;01-10-2021 15:30:00;29-11-2021 16:33:00;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DAL 1331;29-11-2021 0:00:00;Abierta;Una etapa;No;;No;Si;;No;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios medioambientales;Gestión medioambiental;Servicios de asesoría medioambiental;77101707;Servicios de asesoría de ecología;Servicios de asesoría de ecología;Según bases administrativas especiales y especificaciones técnicas.;Unidad;1;GESAM CONSULTORES SPA;77.140.819-2;ACTIVIDADES DE CONSULTORIA DE GESTION;NoClasificado;Propuesta Gesam Consultores Licitación 2735-46-LP21;Caracterización Biológica de Cauces Naturales y Quebradas de la comuna de Lo Barnechea;Aceptada;1;CLP;79760000;79760000;Perdedora
2735-46-LP21;Caracterización biológica de cauces naturales ;Licitación Pública Mayor 1000 UTM (LP);determinar el estado ambiental de las masas de aguas superficiales, incluyendo hasta 5 metros de ribera, a fin identificar posibles barreras biológicas, clasificar los tipos de cauces, identificar posibles zonas de preservación o protección entre otros aspectos y en base a ellos, proporcionar al municipio un Instructivo Técnico.;CLP;89555318;NO;Presupuesto disponible;Municipal;;31-08-2021 10:15:00;31-08-2021 16:31:00;09-09-2021 13:00:00;24-09-2021 23:59:00;01-10-2021 15:31:00;01-10-2021 15:31:00;01-10-2021 15:30:00;29-11-2021 16:33:00;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DAL 1331;29-11-2021 0:00:00;Abierta;Una etapa;No;;No;Si;;No;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios medioambientales;Gestión medioambiental;Servicios de asesoría medioambiental;77101707;Servicios de asesoría de ecología;Servicios de asesoría de ecología;Según bases administrativas especiales y especificaciones técnicas.;Unidad;1;INGENIERIA Y PROYECTOS ICNOVA S.P.A.;76.057.319-1;ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL Y EN MATERIA DE GESTION;Micro;ICN-042-21-038 LP. Caracterización biológica de cauces naturales;Propuesta técnica que cumple con todo lo solicitado y profesionales con alta experiencia.;Aceptada;1;CLP;89555318;89555318;Ganadora
2735-78-LE21;SERVICIO DE VERIFICACIÓN DE CHEQUES;Licitación Pública Entre 100 y 1000 UTM (LE);La Municipalidad de lo Barnechea requiere contratar un servicio para la verificación de cheques recibidos a través de una plataforma de consulta vía internet, para las cajas habilitadas de la Municipalidad, permitiendo en distintos pasos contar con un completo análisis de la información financiera del contribuyente (relación rut-cuenta corriente) que permita recibir o rechazar un cheque con el objeto de disminuir el riesgo financiero. para la Municipalidad.;CLP;1670760;NO;Presupuesto disponible;Municipal;;11-08-2021 8:26:12;11-08-2021 17:01:00;13-08-2021 12:00:00;17-08-2021 23:30:00;20-08-2021 15:31:00;20-08-2021 15:31:00;20-08-2021 15:30:00;14-09-2021 16:54:49;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DCGC N° 0029;14-09-2021 0:00:00;Abierta;Una etapa;No;No se permite;No;Si;;Formaliza Orden Compra;36;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Transferencia Electronica, Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios financieros, pensiones y seguros;Banca e inversiones;Cajas de seguridad;84122001;Servicios de verificación de depósitos;Servicios de verificación de depósitos;SERVICIO DE VERIFICACIÓN MENSUAL DE CHEQUES + LA ENTREGA MENSUAL DE 1 DOCUMENTOS DE DICOM EMPRESA ;Unidad;1;SOCIEDAD ESTUDIO JURIDICO COCEVER VALDIVIESO & RAG;76.391.168-3;PROCESAMIENTO DE DATOS Y ACTIVIDADES RELACIONADAS CON BASES DE DATOS;Micro;VERIFICACION DE CHEQUES;Valor mensual por 36 meses valor incluye IVA;Aceptada;1;CLP;92500;92500;Perdedora
2735-78-LE21;SERVICIO DE VERIFICACIÓN DE CHEQUES;Licitación Pública Entre 100 y 1000 UTM (LE);La Municipalidad de lo Barnechea requiere contratar un servicio para la verificación de cheques recibidos a través de una plataforma de consulta vía internet, para las cajas habilitadas de la Municipalidad, permitiendo en distintos pasos contar con un completo análisis de la información financiera del contribuyente (relación rut-cuenta corriente) que permita recibir o rechazar un cheque con el objeto de disminuir el riesgo financiero. para la Municipalidad.;CLP;1670760;NO;Presupuesto disponible;Municipal;;11-08-2021 8:26:12;11-08-2021 17:01:00;13-08-2021 12:00:00;17-08-2021 23:30:00;20-08-2021 15:31:00;20-08-2021 15:31:00;20-08-2021 15:30:00;14-09-2021 16:54:49;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DCGC N° 0029;14-09-2021 0:00:00;Abierta;Una etapa;No;No se permite;No;Si;;Formaliza Orden Compra;36;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Transferencia Electronica, Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios financieros, pensiones y seguros;Banca e inversiones;Cajas de seguridad;84122001;Servicios de verificación de depósitos;Servicios de verificación de depósitos;SERVICIO DE VERIFICACIÓN MENSUAL DE CHEQUES + LA ENTREGA MENSUAL DE 1 DOCUMENTOS DE DICOM EMPRESA ;Unidad;1;INFORMES GARANTIZADOS SA;96.841.800-9;TRANSPORTE NO REGULAR POR VIA AEREA DE PASAJEROS| TRANSPORTE NO REGULAR POR VIA AEREA DE CARGA| OTROS SERVICIOS DE TELECOMUNICACIONES N.C.P.| ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL Y EN MATERIA DE GESTION| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;SERVICIO DE VERIFICACIÓN DE CHEQUES ;SERVICIO DE VERIFICACIÓN DE CHEQUES, A TRAVÉS DE PLATAFORMA DE CONSULTAS VÍA INTERNET Y DE CALL CENTER, PARA LAS CAJAS QUE REQUIERE LA MUNICIPALIDAD, ENTREGANDO INFORMACIÓN FINANCIERA DEL CONTRIBUYENTE, ADEMAS DE 1 INFORME COMERCIAL EMPRESA MENSUAL. SERVICIO ADICIONAL SIN COSTO BLOQUEO EN LINEA. VIGENCIA DE 36 MESES SEGÚN BASES PUBLICADAS. VALOR MENSUAL 46.410  Y VALOR ANUAL 556.920 IVA INCLUIDO;Aceptada;1;CLP;46410;46410;Ganadora
2735-78-LE21;SERVICIO DE VERIFICACIÓN DE CHEQUES;Licitación Pública Entre 100 y 1000 UTM (LE);La Municipalidad de lo Barnechea requiere contratar un servicio para la verificación de cheques recibidos a través de una plataforma de consulta vía internet, para las cajas habilitadas de la Municipalidad, permitiendo en distintos pasos contar con un completo análisis de la información financiera del contribuyente (relación rut-cuenta corriente) que permita recibir o rechazar un cheque con el objeto de disminuir el riesgo financiero. para la Municipalidad.;CLP;1670760;NO;Presupuesto disponible;Municipal;;11-08-2021 8:26:12;11-08-2021 17:01:00;13-08-2021 12:00:00;17-08-2021 23:30:00;20-08-2021 15:31:00;20-08-2021 15:31:00;20-08-2021 15:30:00;14-09-2021 16:54:49;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DCGC N° 0029;14-09-2021 0:00:00;Abierta;Una etapa;No;No se permite;No;Si;;Formaliza Orden Compra;36;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Transferencia Electronica, Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios financieros, pensiones y seguros;Banca e inversiones;Cajas de seguridad;84122001;Servicios de verificación de depósitos;Servicios de verificación de depósitos;SERVICIO DE VERIFICACIÓN MENSUAL DE CHEQUES + LA ENTREGA MENSUAL DE 1 DOCUMENTOS DE DICOM EMPRESA ;Unidad;1;PORTAL CHEQUE S.A.;76.672.000-5;-;Mediana;Servicio de Verificación de Cheques;Servicio de Verificacion electronica de cheques mensual, por el periodo de 36 meses, hasta 7500 consultas anuales, segun solicitado en bases y anexos tecnicos de licitacion, y consultas de Informe Comercial mensual.;Aceptada;1;CLP;65000;65000;Perdedora
2735-84-LE21;CAPACITACIÓN INST.ELÉCTRICAS DOMICILIARIAS CLASE D;Licitación Pública Entre 100 y 1000 UTM (LE);La Municipalidad de Lo Barnechea requiere contratar cursos de capacitación para beneficiarios de la comuna. Las presentes bases establecen las exigencias mínimas requeridas para la prestación del servicio de cursos de capacitación, para personas de la comuna de Lo Barnechea inscritas en el Centro de Desarrollo Laboral - OMIL, a través de su Dirección de Desarrollo Comunitario.;CLP;0;NO;Precio Referencial;Municipal;;23-08-2021 9:08:51;23-08-2021 19:31:00;26-08-2021 13:00:00;01-09-2021 22:30:00;06-09-2021 15:31:00;06-09-2021 15:31:00;06-09-2021 15:30:00;16-09-2021 9:28:13;;;Horas;Desierta (o art. 3 ó 9 Ley 19.886);NO;NO;;Multiple con Orden de Compra;Decreto;DAM N° 127;15-09-2021 0:00:00;Abierta;Una etapa;No;No se permite;No;Si;;Si;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Transferencia Electronica, Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios profesionales, administrativos y consultorías de gestión empresarial;Servicios de recursos humanos;Consultorías para el desarrollo de recursos humanos;80111504;Formación, capacitación y entrenamiento de personal;Formación, capacitación y entrenamiento de personal;VALOR UNITARIO POR ALUMNO;Unidad;1;SOC DE ADIESTRAMIENTO FORMACION ENTRENAMIENTO Y  CAPACITACION OCUPAC. LTDA.;78.214.450-2;INSTITUTOS PROFESIONALES;Micro;curso de capacitacion en aplicacion de la normativa vigente en las instalaciones electricas domiciliarias clase D;Afecap Capacitacion curso de capacitación en aplicación de la normativa vigente en las instalaciones eléctricas domiciliarias clase D;Rechazada;1;CLP;5760000;5760000;Perdedora
2735-85-LE21;Capacitaciones beneficiarios C. Desarrollo Laboral;Licitación Pública Entre 100 y 1000 UTM (LE);Adquisición de cursos de capacitación para beneficiarios del Centro de Desarrollo Laboral;CLP;8968800;NO;Presupuesto disponible;Municipal;;23-08-2021 11:51:40;23-08-2021 17:31:00;25-08-2021 13:00:00;31-08-2021 18:30:00;03-09-2021 15:31:00;03-09-2021 15:31:00;03-09-2021 15:30:00;05-10-2021 10:00:29;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;0135;04-10-2021 0:00:00;Abierta;Una etapa;No;Según bases administrativas especiales;No;Si;;Formaliza Orden Compra;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Educación, formación, entrenamiento y capacitación;Sistemas educativos complementarios;Educación de adultos;86111604;Capacitación a empleados;Capacitación a empleados;Línea N°1: Curso de Contabilidad básica con manejo de SAP;Unidad;1;OTEC ORTIZ Y GUZMAN ASOCIADOS SPA;76.297.229-8;CAPACITACION;Micro;PROPUESTA CAPACITACIÓN LÍNES 1 Y LÍNEA 3 DE ENALTA CAPACITACIÓN;Enalta cuenta con las competencias y herramientas necesarias para poder ejecutar el curso con altos estándares de calidad y la mejor formación para los alumnos.;Aceptada;1;CLP;4350000;4350000;Perdedora
2735-85-LE21;Capacitaciones beneficiarios C. Desarrollo Laboral;Licitación Pública Entre 100 y 1000 UTM (LE);Adquisición de cursos de capacitación para beneficiarios del Centro de Desarrollo Laboral;CLP;8968800;NO;Presupuesto disponible;Municipal;;23-08-2021 11:51:40;23-08-2021 17:31:00;25-08-2021 13:00:00;31-08-2021 18:30:00;03-09-2021 15:31:00;03-09-2021 15:31:00;03-09-2021 15:30:00;05-10-2021 10:00:29;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;0135;04-10-2021 0:00:00;Abierta;Una etapa;No;Según bases administrativas especiales;No;Si;;Formaliza Orden Compra;12;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Educación, formación, entrenamiento y capacitación;Sistemas educativos complementarios;Educación de adultos;86111604;Capacitación a empleados;Capacitación a empleados;Línea N°1: Curso de Contabilidad básica con manejo de SAP;Unidad;1;Centro de Capacitación Técnica Innova Limitada;76.419.917-0;Capacitación y Asesorías;Micro;Capacitaciones beneficiarios C. Desarrollo Laboral;OTEC Acreditada bajo norma de calidad NCH2728:2015. Reconocida por SENCE. Se oferta Exenta de IVA.;Aceptada;1;CLP;4498800;4498800;Ganadora
