NroLicitacion;NombreLicitacion;TipoLicitacion;Descripcion;MonedaLicitacion;MontoEstimadoLicitacion;MontoEstimadoVisible;BaseEstimacionMontoLicitacion;FuenteFinanciamiento;JustificacionMontoEstimado;FechaPublicacion;FechaInicioPreguntas;FechaFinalPreguntas;FechaPublicacionRespuestas;FechaActoAperturaTecnica;FechaActoAperturaEconomica;FechaCierre;FechaAdjudicacion;FechaEntregaEnSoporteFisico;FechaEstimadaEvaluacionOfertas;UnidadTiempoEvaluacion;EstadoLicitacion;ContemplaObrasPublicas;LicitacionInformada;LicitacionBaseTipo;TipoAdjudicacion;TipoAprobacionAdjudicacion;NumeroActaAprobacion;FechaActaAprobacion;TipoConvocatoria;NroEtapasLicitacion;SubContratacion;ProhibicionSubContratacion;TomaRazonContraloria;PublicidadOfertasTecnicas;RazonPublicidadOfertasTecnicas;Contrato;TiempoDuracionContrato;UnidadTiempoDuracionContrato;ContratoRenovable;ValorTiempoRenovacion;UnidadTiempoRenovacion;FechaEstimadaFirmaContrato;TipoEjecucion;PlazoPagoContrato;TipoPago;ObservacionContrato;ExtensionPlazo;UnidadCompra;UnidadCompraRUT;entCode;Institucion;Sector;RubroN1;RubroN2;RubroN3;CodigoProductoONU;ONUProducto;NombreItem;DescripcionItem;UnidadMedida;CantidadItem;Proveedor;ProveedorRUT;ActividadProveedor;TamanoProveedor;NombreOferta;EspecificacionesProveedor;EstadoOferta;CantidadOferta;MonedaOferta;MontoNetoOferta;MontoTotalOferta;ResultadoOferta
2735-30-LR23;Mantención Sistemas de Impulsión de Agua Potable;Licitación Pública Mayor a 5000 (LR);Comprende el mantenimiento e intervenciones para reparar fallas en los equipos, reposición en caso de ser necesario, la provisión de repuestos para subsanar todo tipo de fallas, así como toda mantención necesaria para que las instalaciones estén en todo momento en un óptimo estado de funcionamiento y presentación de acuerdo con la normativa vigente.;CLP;35064000;NO;Presupuesto disponible;Municipal, Educación y Salud;;28-03-2023 16:49:00;28-03-2023 16:56:00;05-04-2023 16:30:00;14-04-2023 19:30:00;02-05-2023 16:31:00;22-05-2023 17:00:00;02-05-2023 16:30:00;06-12-2023 18:06:33;;;Horas;Desierta (o art. 3 ó 9 Ley 19.886);NO;NO;;Multiple con Orden de Compra;Decreto;1112;25-08-2023 0:00:00;Abierta;Dos etapas;No;De conformidad con el numeral 12.1 de las bases administrativas especiales;No;Si;;No;36;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Equipamiento para el acondicionamiento, distribución y filtrado de fluidos;Bombas y compresores industriales;Bombas;40151510;Bombas de agua;Bombas de agua;Línea N°1: Mantención de Sistemas de Impulsión de Agua Potable, Aguas Servidas y Aguas Lluvias;Unidad;1;INGENIERÍA Y SERVICIOS INCOSAN SPA;77.355.925-2;EVACUACION Y TRATAMIENTO DE AGUAS SERVIDAS;NoClasificado;Propuesta Incosan SpA 2735-30-LR23;Valor mensual IVA incluido ;Aceptada;1;CLP;5130058;5130058;Perdedora
2735-30-LR23;Mantención Sistemas de Impulsión de Agua Potable;Licitación Pública Mayor a 5000 (LR);Comprende el mantenimiento e intervenciones para reparar fallas en los equipos, reposición en caso de ser necesario, la provisión de repuestos para subsanar todo tipo de fallas, así como toda mantención necesaria para que las instalaciones estén en todo momento en un óptimo estado de funcionamiento y presentación de acuerdo con la normativa vigente.;CLP;35064000;NO;Presupuesto disponible;Municipal, Educación y Salud;;28-03-2023 16:49:00;28-03-2023 16:56:00;05-04-2023 16:30:00;14-04-2023 19:30:00;02-05-2023 16:31:00;22-05-2023 17:00:00;02-05-2023 16:30:00;06-12-2023 18:06:33;;;Horas;Desierta (o art. 3 ó 9 Ley 19.886);NO;NO;;Multiple con Orden de Compra;Decreto;1112;25-08-2023 0:00:00;Abierta;Dos etapas;No;De conformidad con el numeral 12.1 de las bases administrativas especiales;No;Si;;No;36;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios basados en ingeniería, ciencias sociales y tecnología de la información;Metodologías y tecnologías para mejorar la producción y la fabricación;Administración de edificios e instalaciones;81141807;Servicio de gasfitería y alcantarillado;Servicio de gasfitería y alcantarillado;Línea N°3: Mantención, limpieza y retiro de residuos de fosas sépticas;Unidad;1;KSC CHILE;76.918.087-7;venta, matención, reparación e instalación de bombas de agua;Micro;Servicio de mantención de sistemas de impulsión de agua potable aguas servidas y limpieza de cámaras desgrasadoras y fosas sépticas ;KSC CHILE;Aceptada;1;CLP;17160000;17160000;Perdedora
2735-30-LR23;Mantención Sistemas de Impulsión de Agua Potable;Licitación Pública Mayor a 5000 (LR);Comprende el mantenimiento e intervenciones para reparar fallas en los equipos, reposición en caso de ser necesario, la provisión de repuestos para subsanar todo tipo de fallas, así como toda mantención necesaria para que las instalaciones estén en todo momento en un óptimo estado de funcionamiento y presentación de acuerdo con la normativa vigente.;CLP;35064000;NO;Presupuesto disponible;Municipal, Educación y Salud;;28-03-2023 16:49:00;28-03-2023 16:56:00;05-04-2023 16:30:00;14-04-2023 19:30:00;02-05-2023 16:31:00;22-05-2023 17:00:00;02-05-2023 16:30:00;06-12-2023 18:06:33;;;Horas;Desierta (o art. 3 ó 9 Ley 19.886);NO;NO;;Multiple con Orden de Compra;Decreto;1112;25-08-2023 0:00:00;Abierta;Dos etapas;No;De conformidad con el numeral 12.1 de las bases administrativas especiales;No;Si;;No;36;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Equipamiento para el acondicionamiento, distribución y filtrado de fluidos;Bombas y compresores industriales;Bombas;40151510;Bombas de agua;Bombas de agua;Línea N°1: Mantención de Sistemas de Impulsión de Agua Potable, Aguas Servidas y Aguas Lluvias;Unidad;1;AYSPI ARQUITECTURA Y SERVICIOS SPA;76.240.128-2;OBRAS MENORES EN CONSTRUCCION (CONTRATISTAS, ALBANILES, CARPINTEROS)| ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL Y EN MATERIA DE GESTION;Micro;Mantención Sistemas de Impulsión de Agua Potable; Mantención de Sistemas de Impulsión de Agua Potable, Aguas Servidas y Aguas Lluvias;Aceptada;1;CLP;210330000;210330000;Perdedora
2735-30-LR23;Mantención Sistemas de Impulsión de Agua Potable;Licitación Pública Mayor a 5000 (LR);Comprende el mantenimiento e intervenciones para reparar fallas en los equipos, reposición en caso de ser necesario, la provisión de repuestos para subsanar todo tipo de fallas, así como toda mantención necesaria para que las instalaciones estén en todo momento en un óptimo estado de funcionamiento y presentación de acuerdo con la normativa vigente.;CLP;35064000;NO;Presupuesto disponible;Municipal, Educación y Salud;;28-03-2023 16:49:00;28-03-2023 16:56:00;05-04-2023 16:30:00;14-04-2023 19:30:00;02-05-2023 16:31:00;22-05-2023 17:00:00;02-05-2023 16:30:00;06-12-2023 18:06:33;;;Horas;Desierta (o art. 3 ó 9 Ley 19.886);NO;NO;;Multiple con Orden de Compra;Decreto;1112;25-08-2023 0:00:00;Abierta;Dos etapas;No;De conformidad con el numeral 12.1 de las bases administrativas especiales;No;Si;;No;36;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios basados en ingeniería, ciencias sociales y tecnología de la información;Metodologías y tecnologías para mejorar la producción y la fabricación;Administración de edificios e instalaciones;81141807;Servicio de gasfitería y alcantarillado;Servicio de gasfitería y alcantarillado;Línea N°3: Mantención, limpieza y retiro de residuos de fosas sépticas;Unidad;1;AYSPI ARQUITECTURA Y SERVICIOS SPA;76.240.128-2;OBRAS MENORES EN CONSTRUCCION (CONTRATISTAS, ALBANILES, CARPINTEROS)| ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL Y EN MATERIA DE GESTION;Micro;Mantención Sistemas de Impulsión de Agua Potable;;Aceptada;0;;0;0;Perdedora
2735-30-LR23;Mantención Sistemas de Impulsión de Agua Potable;Licitación Pública Mayor a 5000 (LR);Comprende el mantenimiento e intervenciones para reparar fallas en los equipos, reposición en caso de ser necesario, la provisión de repuestos para subsanar todo tipo de fallas, así como toda mantención necesaria para que las instalaciones estén en todo momento en un óptimo estado de funcionamiento y presentación de acuerdo con la normativa vigente.;CLP;35064000;NO;Presupuesto disponible;Municipal, Educación y Salud;;28-03-2023 16:49:00;28-03-2023 16:56:00;05-04-2023 16:30:00;14-04-2023 19:30:00;02-05-2023 16:31:00;22-05-2023 17:00:00;02-05-2023 16:30:00;06-12-2023 18:06:33;;;Horas;Desierta (o art. 3 ó 9 Ley 19.886);NO;NO;;Multiple con Orden de Compra;Decreto;1112;25-08-2023 0:00:00;Abierta;Dos etapas;No;De conformidad con el numeral 12.1 de las bases administrativas especiales;No;Si;;No;36;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios basados en ingeniería, ciencias sociales y tecnología de la información;Metodologías y tecnologías para mejorar la producción y la fabricación;Administración de edificios e instalaciones;81141807;Servicio de gasfitería y alcantarillado;Servicio de gasfitería y alcantarillado;Línea N°3: Mantención, limpieza y retiro de residuos de fosas sépticas;Unidad;1;BIOVECTOR LTDA;76.322.174-1;INGENIERIA AMBIENTAL Y SANITARIA;NoClasificado;Mantención Sistemas de Impulsión de Agua Potable;Mantención y limpieza de cámaras desgrasadoras;Aceptada;1;CLP;1;1;Perdedora
2735-30-LR23;Mantención Sistemas de Impulsión de Agua Potable;Licitación Pública Mayor a 5000 (LR);Comprende el mantenimiento e intervenciones para reparar fallas en los equipos, reposición en caso de ser necesario, la provisión de repuestos para subsanar todo tipo de fallas, así como toda mantención necesaria para que las instalaciones estén en todo momento en un óptimo estado de funcionamiento y presentación de acuerdo con la normativa vigente.;CLP;35064000;NO;Presupuesto disponible;Municipal, Educación y Salud;;28-03-2023 16:49:00;28-03-2023 16:56:00;05-04-2023 16:30:00;14-04-2023 19:30:00;02-05-2023 16:31:00;22-05-2023 17:00:00;02-05-2023 16:30:00;06-12-2023 18:06:33;;;Horas;Desierta (o art. 3 ó 9 Ley 19.886);NO;NO;;Multiple con Orden de Compra;Decreto;1112;25-08-2023 0:00:00;Abierta;Dos etapas;No;De conformidad con el numeral 12.1 de las bases administrativas especiales;No;Si;;No;36;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Equipamiento para el acondicionamiento, distribución y filtrado de fluidos;Bombas y compresores industriales;Bombas;40151510;Bombas de agua;Bombas de agua;Línea N°1: Mantención de Sistemas de Impulsión de Agua Potable, Aguas Servidas y Aguas Lluvias;Unidad;1;KSC CHILE;76.918.087-7;venta, matención, reparación e instalación de bombas de agua;Micro;Servicio de mantención de sistemas de impulsión de agua potable aguas servidas y limpieza de cámaras desgrasadoras y fosas sépticas ;KSC CHILE ;Aceptada;1;CLP;35064000;35064000;Perdedora
2735-30-LR23;Mantención Sistemas de Impulsión de Agua Potable;Licitación Pública Mayor a 5000 (LR);Comprende el mantenimiento e intervenciones para reparar fallas en los equipos, reposición en caso de ser necesario, la provisión de repuestos para subsanar todo tipo de fallas, así como toda mantención necesaria para que las instalaciones estén en todo momento en un óptimo estado de funcionamiento y presentación de acuerdo con la normativa vigente.;CLP;35064000;NO;Presupuesto disponible;Municipal, Educación y Salud;;28-03-2023 16:49:00;28-03-2023 16:56:00;05-04-2023 16:30:00;14-04-2023 19:30:00;02-05-2023 16:31:00;22-05-2023 17:00:00;02-05-2023 16:30:00;06-12-2023 18:06:33;;;Horas;Desierta (o art. 3 ó 9 Ley 19.886);NO;NO;;Multiple con Orden de Compra;Decreto;1112;25-08-2023 0:00:00;Abierta;Dos etapas;No;De conformidad con el numeral 12.1 de las bases administrativas especiales;No;Si;;No;36;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios basados en ingeniería, ciencias sociales y tecnología de la información;Metodologías y tecnologías para mejorar la producción y la fabricación;Administración de edificios e instalaciones;81141807;Servicio de gasfitería y alcantarillado;Servicio de gasfitería y alcantarillado;Línea N°2: Mantención y limpieza de cámaras desgrasadoras;Unidad;1;AYSPI ARQUITECTURA Y SERVICIOS SPA;76.240.128-2;OBRAS MENORES EN CONSTRUCCION (CONTRATISTAS, ALBANILES, CARPINTEROS)| ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL Y EN MATERIA DE GESTION;Micro;Mantención Sistemas de Impulsión de Agua Potable;;Aceptada;0;;0;0;Perdedora
2735-30-LR23;Mantención Sistemas de Impulsión de Agua Potable;Licitación Pública Mayor a 5000 (LR);Comprende el mantenimiento e intervenciones para reparar fallas en los equipos, reposición en caso de ser necesario, la provisión de repuestos para subsanar todo tipo de fallas, así como toda mantención necesaria para que las instalaciones estén en todo momento en un óptimo estado de funcionamiento y presentación de acuerdo con la normativa vigente.;CLP;35064000;NO;Presupuesto disponible;Municipal, Educación y Salud;;28-03-2023 16:49:00;28-03-2023 16:56:00;05-04-2023 16:30:00;14-04-2023 19:30:00;02-05-2023 16:31:00;22-05-2023 17:00:00;02-05-2023 16:30:00;06-12-2023 18:06:33;;;Horas;Desierta (o art. 3 ó 9 Ley 19.886);NO;NO;;Multiple con Orden de Compra;Decreto;1112;25-08-2023 0:00:00;Abierta;Dos etapas;No;De conformidad con el numeral 12.1 de las bases administrativas especiales;No;Si;;No;36;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios basados en ingeniería, ciencias sociales y tecnología de la información;Metodologías y tecnologías para mejorar la producción y la fabricación;Administración de edificios e instalaciones;81141807;Servicio de gasfitería y alcantarillado;Servicio de gasfitería y alcantarillado;Línea N°2: Mantención y limpieza de cámaras desgrasadoras;Unidad;1;INGENIERÍA Y SERVICIOS INCOSAN SPA;77.355.925-2;EVACUACION Y TRATAMIENTO DE AGUAS SERVIDAS;NoClasificado;Propuesta Incosan SpA 2735-30-LR23;Valor bimestral IVA Incluido ;Aceptada;1;CLP;1546381;1546381;Perdedora
2735-30-LR23;Mantención Sistemas de Impulsión de Agua Potable;Licitación Pública Mayor a 5000 (LR);Comprende el mantenimiento e intervenciones para reparar fallas en los equipos, reposición en caso de ser necesario, la provisión de repuestos para subsanar todo tipo de fallas, así como toda mantención necesaria para que las instalaciones estén en todo momento en un óptimo estado de funcionamiento y presentación de acuerdo con la normativa vigente.;CLP;35064000;NO;Presupuesto disponible;Municipal, Educación y Salud;;28-03-2023 16:49:00;28-03-2023 16:56:00;05-04-2023 16:30:00;14-04-2023 19:30:00;02-05-2023 16:31:00;22-05-2023 17:00:00;02-05-2023 16:30:00;06-12-2023 18:06:33;;;Horas;Desierta (o art. 3 ó 9 Ley 19.886);NO;NO;;Multiple con Orden de Compra;Decreto;1112;25-08-2023 0:00:00;Abierta;Dos etapas;No;De conformidad con el numeral 12.1 de las bases administrativas especiales;No;Si;;No;36;Meses;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios basados en ingeniería, ciencias sociales y tecnología de la información;Metodologías y tecnologías para mejorar la producción y la fabricación;Administración de edificios e instalaciones;81141807;Servicio de gasfitería y alcantarillado;Servicio de gasfitería y alcantarillado;Línea N°3: Mantención, limpieza y retiro de residuos de fosas sépticas;Unidad;1;INGENIERÍA Y SERVICIOS INCOSAN SPA;77.355.925-2;EVACUACION Y TRATAMIENTO DE AGUAS SERVIDAS;NoClasificado;Propuesta Incosan SpA 2735-30-LR23;Valor semestral IVA incluido ;Aceptada;1;CLP;19032384;19032384;Perdedora
2735-62-LE23;Construcción techumbre para ambulancias SAPU;Licitación Pública Entre 100 y 1000 UTM (LE);Ejecución de obras de construcción de estructura de techumbre para ambulancias SAPU, ubicado en Avenida El Rodeo N° 13533, comuna de Lo Barnechea.;CLP;27784454;NO;Presupuesto disponible;Salud;;20-04-2023 14:59:00;20-04-2023 18:31:00;27-04-2023 15:30:00;02-05-2023 22:30:00;09-05-2023 15:31:00;09-05-2023 15:31:00;09-05-2023 15:30:00;03-08-2023 17:35:47;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DAL N°1023;03-08-2023 0:00:00;Abierta;Una etapa;No;De conformidad con lo dispuesto en el numeral 11.1 de las Bases Administrativas Especiales.;No;Si;;Si;60;Dias;;0;;;Contrato de Ejecucion en el Tiempo;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios basados en ingeniería, ciencias sociales y tecnología de la información;Servicios profesionales de ingeniería;Ingeniería civil;81101513;Servicios de gestión de la construcción;Servicios de gestión de la construcción;;Unidad;1;CONSTRUCTORA RENOVA LIMITADA;76.136.326-3;PREPARACION DEL TERRENO, EXCAVACIONES Y MOVIMIENTOS DE TIERRAS| CONSTRUCCION DE EDIFICIOS COMPLETOS O DE PARTES DE EDIFICIOS| OBRAS DE INGENIERIA;Micro;Techumbre SAPU Renova;Techumbre SAPU;Aceptada;1;CLP;27784454;27784454;Ganadora
