NroLicitacion;NombreLicitacion;TipoLicitacion;Descripcion;MonedaLicitacion;MontoEstimadoLicitacion;MontoEstimadoVisible;BaseEstimacionMontoLicitacion;FuenteFinanciamiento;JustificacionMontoEstimado;FechaPublicacion;FechaInicioPreguntas;FechaFinalPreguntas;FechaPublicacionRespuestas;FechaActoAperturaTecnica;FechaActoAperturaEconomica;FechaCierre;FechaAdjudicacion;FechaEntregaEnSoporteFisico;FechaEstimadaEvaluacionOfertas;UnidadTiempoEvaluacion;EstadoLicitacion;ContemplaObrasPublicas;LicitacionInformada;LicitacionBaseTipo;TipoAdjudicacion;TipoAprobacionAdjudicacion;NumeroActaAprobacion;FechaActaAprobacion;TipoConvocatoria;NroEtapasLicitacion;SubContratacion;ProhibicionSubContratacion;TomaRazonContraloria;PublicidadOfertasTecnicas;RazonPublicidadOfertasTecnicas;Contrato;TiempoDuracionContrato;UnidadTiempoDuracionContrato;ContratoRenovable;ValorTiempoRenovacion;UnidadTiempoRenovacion;FechaEstimadaFirmaContrato;TipoEjecucion;PlazoPagoContrato;TipoPago;ObservacionContrato;ExtensionPlazo;UnidadCompra;UnidadCompraRUT;entCode;Institucion;Sector;RubroN1;RubroN2;RubroN3;CodigoProductoONU;ONUProducto;NombreItem;DescripcionItem;UnidadMedida;CantidadItem;Proveedor;ProveedorRUT;ActividadProveedor;TamanoProveedor;NombreOferta;EspecificacionesProveedor;EstadoOferta;CantidadOferta;MonedaOferta;MontoNetoOferta;MontoTotalOferta;ResultadoOferta
2735-92-LE19;ADQUISICIÓN DE DOS UNIDADES DENTALES PORTÁTILES;Licitación Pública Entre 100 y 1000 UTM (LE);La Municipalidad de Lo Barnechea requiere adquirir dos unidades dentales portátiles completas, con el fin de prestar atenciones odontológicas integrales a beneficiarios del Programa de Atención Domiciliaria.;CLP;1550000;Si;Presupuesto disponible;Salud, Programa Odontológico Integral de la Comuna;;04-10-2019 12:51:05;04-10-2019 16:31:00;08-10-2019 11:00:00;11-10-2019 16:30:00;16-10-2019 15:30:00;16-10-2019 15:30:00;16-10-2019 15:00:00;19-11-2019 17:22:38;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;102;19-11-2019 0:00:00;Abierta;Una etapa;Si;;No;Si;;Formaliza Orden Compra;0;Horas;;0;;;Contrato de Ejecucion Inmediata;A 30 dias;Transferencia Electronica, Cheque;;Si;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Equipamiento y suministros médicos;Equipos y suministros odontológicos;Muebles para la clínica dental;42151701;Sillas de examen dental o piezas o accesorios relacionados;Sillas de examen dental o piezas o accesorios relacionados;UNIDADES DENTALES PORTÁTILES.;Unidad;2;SOC CILA LIMITADA;83.217.600-1;FABRICACION DE OTRO TIPO DE MAQUINARIAS DE USO GENERAL;Mediana;I.MUNICIPALIDAD DE LO BARNECHEA;UNIDAD DENTAL PORTATIL;Rechazada;2;CLP;1554622;3109244;Perdedora
2735-92-LE19;ADQUISICIÓN DE DOS UNIDADES DENTALES PORTÁTILES;Licitación Pública Entre 100 y 1000 UTM (LE);La Municipalidad de Lo Barnechea requiere adquirir dos unidades dentales portátiles completas, con el fin de prestar atenciones odontológicas integrales a beneficiarios del Programa de Atención Domiciliaria.;CLP;1550000;Si;Presupuesto disponible;Salud, Programa Odontológico Integral de la Comuna;;04-10-2019 12:51:05;04-10-2019 16:31:00;08-10-2019 11:00:00;11-10-2019 16:30:00;16-10-2019 15:30:00;16-10-2019 15:30:00;16-10-2019 15:00:00;19-11-2019 17:22:38;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;102;19-11-2019 0:00:00;Abierta;Una etapa;Si;;No;Si;;Formaliza Orden Compra;0;Horas;;0;;;Contrato de Ejecucion Inmediata;A 30 dias;Transferencia Electronica, Cheque;;Si;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Equipamiento y suministros médicos;Equipos y suministros odontológicos;Muebles para la clínica dental;42151701;Sillas de examen dental o piezas o accesorios relacionados;Sillas de examen dental o piezas o accesorios relacionados;UNIDADES DENTALES PORTÁTILES.;Unidad;2;MURUA Y ASOCIADOS LIMITADA;77.239.430-6;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| VENTAS AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS N.C| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Pequeña;901;UNIDADES DENTALES PORTÁTILES. DYNAMIC DU893 GARANTIA 12 MESES  INCLIYE: Compresor Terminal para alta y baja velocidad Jeringa triple Eyector Botella para agua Pedal Especificaciones  Potencia 0,55 kW Flujo de aire 40 ltmin Tanque 5 lt Nivel ruido = 62 dB Silla odontológica diseñada en acero para trabajar fuera de la consulta dental. Unidad plegable más pequeña, liviana, versátil, funcional .;Aceptada;2;CLP;1999450;3998900;Perdedora
2735-92-LE19;ADQUISICIÓN DE DOS UNIDADES DENTALES PORTÁTILES;Licitación Pública Entre 100 y 1000 UTM (LE);La Municipalidad de Lo Barnechea requiere adquirir dos unidades dentales portátiles completas, con el fin de prestar atenciones odontológicas integrales a beneficiarios del Programa de Atención Domiciliaria.;CLP;1550000;Si;Presupuesto disponible;Salud, Programa Odontológico Integral de la Comuna;;04-10-2019 12:51:05;04-10-2019 16:31:00;08-10-2019 11:00:00;11-10-2019 16:30:00;16-10-2019 15:30:00;16-10-2019 15:30:00;16-10-2019 15:00:00;19-11-2019 17:22:38;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;102;19-11-2019 0:00:00;Abierta;Una etapa;Si;;No;Si;;Formaliza Orden Compra;0;Horas;;0;;;Contrato de Ejecucion Inmediata;A 30 dias;Transferencia Electronica, Cheque;;Si;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Equipamiento y suministros médicos;Equipos y suministros odontológicos;Muebles para la clínica dental;42151701;Sillas de examen dental o piezas o accesorios relacionados;Sillas de examen dental o piezas o accesorios relacionados;UNIDADES DENTALES PORTÁTILES.;Unidad;2;CRISTIAN ERNESTO LEZAETA SOTOMAYOR;7.016.797-2;OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Micro;DENTIMOVIL EQUIPOS PORTATILES;SET DENTAL PORTATIL SEGUN BASES;Aceptada;2;CLP;1550000;3100000;Ganadora
2735-92-LE19;ADQUISICIÓN DE DOS UNIDADES DENTALES PORTÁTILES;Licitación Pública Entre 100 y 1000 UTM (LE);La Municipalidad de Lo Barnechea requiere adquirir dos unidades dentales portátiles completas, con el fin de prestar atenciones odontológicas integrales a beneficiarios del Programa de Atención Domiciliaria.;CLP;1550000;Si;Presupuesto disponible;Salud, Programa Odontológico Integral de la Comuna;;04-10-2019 12:51:05;04-10-2019 16:31:00;08-10-2019 11:00:00;11-10-2019 16:30:00;16-10-2019 15:30:00;16-10-2019 15:30:00;16-10-2019 15:00:00;19-11-2019 17:22:38;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;102;19-11-2019 0:00:00;Abierta;Una etapa;Si;;No;Si;;Formaliza Orden Compra;0;Horas;;0;;;Contrato de Ejecucion Inmediata;A 30 dias;Transferencia Electronica, Cheque;;Si;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Equipamiento y suministros médicos;Equipos y suministros odontológicos;Muebles para la clínica dental;42151701;Sillas de examen dental o piezas o accesorios relacionados;Sillas de examen dental o piezas o accesorios relacionados;UNIDADES DENTALES PORTÁTILES.;Unidad;2;DISTRIBUIDORA DE PRODUCTOS ELECTRONICOS Y MAQUINAR;76.876.186-8;compra y venta de productos electronicos y maquinarias de todo tipo;Pequeña;ARTICULOS;UNIDADES DENTALES PORTÁTILES..DESPACHO, INSTALACION Y CAPACITACION INCLUIDOS. VER ARCHIVOS;Aceptada;2;CLP;1570000;3140000;Perdedora
2735-100-LE19;ADQUISICIÓN DE JUGUETES NAVIDAD 2019;Licitación Pública Entre 100 y 1000 UTM (LE);La Municipalidad de Lo Barnechea requiere adquirir 4.000 juguetes para actividad de celebración de Navidad 2019. Estos juguetes deberán estar envueltos en papel reciclable con logo municipal impreso y rotulados con el código correspondiente de cada juguete y proporcionar stand de recambio;CLP;25200000;NO;Precio Referencial;Municipal;;09-10-2019 10:41:00;09-10-2019 17:30:00;11-10-2019 12:00:00;16-10-2019 17:30:00;23-10-2019 15:30:00;23-10-2019 15:30:00;23-10-2019 15:00:00;02-12-2019 16:16:45;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DAL_N°_974;29-11-2019 0:00:00;Abierta;Una etapa;No;;No;Si;;Formaliza Orden Compra;0;Horas;;0;;;Contrato de Ejecucion Inmediata;A 30 dias;Transferencia Electronica, Cheque;;Si;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos;Equipos de arte y manualidades, accesorios y suministros;Suministros y accesorios de escultura;60124514;Juguetes táctiles;Juguetes táctiles;OFERTA VALOR TOTAL NETO POR LA ADQUISICIÓN DE 4000 JUGUETES DE CONFORMIDAD CON EL ANEXO N° 3 OFERTA ECONÓMICA.;Unidad;1;IMPORTADORA Y DISTRIBUIDORA KUPREM SPA;77.889.950-7;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ALMACENES NO ESPECIA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR;Mediana;OFERTA IMPORTADORA KUPREM TOYS;SEGÚN MUESTRAS Y DOCUMENTACIÓN INGRESADA, CERTIFICACIONES DE PRODUCTOS;Aceptada;1;CLP;21600000;21600000;Perdedora
2735-100-LE19;ADQUISICIÓN DE JUGUETES NAVIDAD 2019;Licitación Pública Entre 100 y 1000 UTM (LE);La Municipalidad de Lo Barnechea requiere adquirir 4.000 juguetes para actividad de celebración de Navidad 2019. Estos juguetes deberán estar envueltos en papel reciclable con logo municipal impreso y rotulados con el código correspondiente de cada juguete y proporcionar stand de recambio;CLP;25200000;NO;Precio Referencial;Municipal;;09-10-2019 10:41:00;09-10-2019 17:30:00;11-10-2019 12:00:00;16-10-2019 17:30:00;23-10-2019 15:30:00;23-10-2019 15:30:00;23-10-2019 15:00:00;02-12-2019 16:16:45;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;DAL_N°_974;29-11-2019 0:00:00;Abierta;Una etapa;No;;No;Si;;Formaliza Orden Compra;0;Horas;;0;;;Contrato de Ejecucion Inmediata;A 30 dias;Transferencia Electronica, Cheque;;Si;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos;Equipos de arte y manualidades, accesorios y suministros;Suministros y accesorios de escultura;60124514;Juguetes táctiles;Juguetes táctiles;OFERTA VALOR TOTAL NETO POR LA ADQUISICIÓN DE 4000 JUGUETES DE CONFORMIDAD CON EL ANEXO N° 3 OFERTA ECONÓMICA.;Unidad;1;COMERCIAL LAMA LIMITADA;83.024.300-3;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| COMERCIO POR MENOR DE JUGUETES;Grande;COMERCIAL LAMA LTDA;JUGUETES NAVIDAD 2019;Aceptada;1;CLP;25200000;25200000;Ganadora
2735-103-LQ19;SEGUROS GENERALES ASCENSORES CERRO 18;Licitación Pública entre a 2000 y 5000 UTM (LQ);La Municipalidad requiere mantener asegurado el ascensor Cerro 18 para buen resguardo de los bienes municipales ante cualquier eventualidad, y de otros bienes que sean de terceros con ocasión de siniestros del ascensor.;CLF;499;NO;Precio Referencial;;;09-10-2019 18:41:22;09-10-2019 19:01:00;15-10-2019 15:00:00;22-10-2019 23:59:00;30-10-2019 15:31:00;30-10-2019 15:31:00;30-10-2019 15:01:00;19-12-2019 15:00:45;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;1062;19-12-2019 0:00:00;Abierta;Una etapa;No;;No;Si;;No;0;Horas;;0;;;;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios financieros, pensiones y seguros;Seguros y jubilación;Seguros para estructuras, propiedades y bienes;84131501;Seguros de edificios o de su contenido;Seguros de edificios o de su contenido;SEGUROS GENERALES PARA ASCENSORES CERRO 18 MUNICIPALIDAD DE LO BARNECHEA;Unidad;1;WIENECKE CORREDORES DE SEGUROS LIMITADA;77.214.540-3;ACTIVIDADES DE AGENTES Y CORREDORES DE SEGUROS;Pequeña;SEGUROS GENERALES ASCENSORES CERRO 18 ;SEGUROS GENERALES ASCENSORES CERRO 18, PRIMA NETA ;Aceptada;1;CLF;443,25;443,25;Ganadora
2735-103-LQ19;SEGUROS GENERALES ASCENSORES CERRO 18;Licitación Pública entre a 2000 y 5000 UTM (LQ);La Municipalidad requiere mantener asegurado el ascensor Cerro 18 para buen resguardo de los bienes municipales ante cualquier eventualidad, y de otros bienes que sean de terceros con ocasión de siniestros del ascensor.;CLF;499;NO;Precio Referencial;;;09-10-2019 18:41:22;09-10-2019 19:01:00;15-10-2019 15:00:00;22-10-2019 23:59:00;30-10-2019 15:31:00;30-10-2019 15:31:00;30-10-2019 15:01:00;19-12-2019 15:00:45;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;1062;19-12-2019 0:00:00;Abierta;Una etapa;No;;No;Si;;No;0;Horas;;0;;;;A 30 dias;Cheque;;NO;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios financieros, pensiones y seguros;Seguros y jubilación;Seguros para estructuras, propiedades y bienes;84131501;Seguros de edificios o de su contenido;Seguros de edificios o de su contenido;SEGUROS GENERALES PARA ASCENSORES CERRO 18 MUNICIPALIDAD DE LO BARNECHEA;Unidad;1;SEGUROS GENERALES SURAMERICANA S.A.;99.017.000-2;PLANES DE SEGUROS GENERALES;Grande;Ascensores Cerro 18;Misceláneos, Terrorismo póliza aparte, Responsabilidad civil Prima con iva por 573 dias UF 2.558,24;Aceptada;1;CLF;2558,24;2558,24;Perdedora
2735-105-LP19;Suministro e Instalación  Sujetacontenedores;Licitación Pública Mayor 1000 UTM (LP);Suministro e Instalación de Sujetacontenedores de Residuos;CLP;46153846;NO;Precio Referencial;;;23-10-2019 16:20:00;23-10-2019 17:01:00;28-10-2019 15:30:00;05-11-2019 23:59:00;15-11-2019 15:30:00;15-11-2019 15:30:00;15-11-2019 15:01:00;23-12-2019 18:39:33;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Decreto;1076;20-12-2019 0:00:00;Abierta;Una etapa;No;;No;Si;;No;0;Horas;;0;;;;A 30 dias;Cheque;;Si;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Equipamiento para manejo y estiba de materiales;Maquinaria para manejo de materiales;Equipo para manejo de tambores;24101907;soportes del contenedor de vertido;soportes del contenedor de vertido;Suministro e Instalación de Sujetacontenedores De Residuos;Unidad;1;SIURON ENGINEERING CHILE SPA;76.242.732-K;MOBILIARIO URBANO, JUEGOS, ILUM LED ;Mediana;Suministro e instalación de Sujeta contenedores;1.-Suministro e instalación sin Radier 381.207 más Iva 2.-Suministro e instalación con Radier 410.850 más Iva 3.-Retiro y re instalación sin radier 50.720 más Iva 4.-Retiro y re instalación con radier 82.857 más Iva Sumatoria total 4 items solicitados según bases 925.634 más Iva ;Aceptada;1;CLP;1;1;Ganadora
2735-107-LP19;MEDICIÓN DE RUIDOS Y CAPACITACIÓN;Licitación Pública Mayor 1000 UTM (LP);Se requiere contratar un servicio para la realización de mediciones acústicas, tanto diurnas como nocturnas en la Municipalidad de Lo Barnechea, y la realización de capacitación a funcionarios municipales según bases técnicas y normativa legal y reglamentaria medioambiental vigente.;CLP;1;NO;Precio Referencial;;;28-10-2019 13:18:57;28-10-2019 13:31:00;04-11-2019 15:30:00;11-11-2019 23:59:00;18-11-2019 15:30:00;18-11-2019 15:30:00;18-11-2019 15:01:00;23-12-2019 17:30:52;;;Horas;Adjudicada;NO;NO;;Multiple con Orden de Compra;Autorizacion;1073;20-12-2019 0:00:00;Abierta;Una etapa;No;;No;Si;;No;0;Horas;;0;;;;A 30 dias;Cheque;;Si;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;69.255.200-8;100155;I MUNICIPALIDAD LO BARNECHEA;MUNICIPALIDADES;Servicios medioambientales;Servicios de seguimiento, control o rehabilitación de agentes contaminantes;Control de la contaminación acústica;77131601;Servicios de control de ruidos;Servicios de control de ruidos;Se requiere contratar un servicio para la realización de mediciones acústicas, tanto diurnas como nocturnas en la Municipalidad de Lo Barnechea, y la realización de capacitación a funcionarios municipales según bases técnicas y normativa legal y reglament;Unidad;1;GERARD INGENIERIA ACUSTICA SPA;77.031.920-k;SERVICIOS DE INGENIERIA PRESTADOS POR EMPRESAS N.C.P.;Pequeña;Servicios de Capacitación y Medición de Ruido Ambiental;CONTROL ACUSTICO;Aceptada;1;CLP;1;1;Perdedora
